2018-10-07 02:03:39,639;2-CBENCH-onos;16;500;31848.73
2018-10-07 02:03:51,249;2-CBENCH-onos;16;500;27514.85
2018-10-07 02:04:02,869;2-CBENCH-onos;16;500;38653.40
2018-10-07 02:04:14,479;2-CBENCH-onos;16;500;27966.84
2018-10-07 02:04:26,092;2-CBENCH-onos;16;500;36891.05
2018-10-07 02:04:37,702;2-CBENCH-onos;16;500;37868.80
2018-10-07 02:04:49,322;2-CBENCH-onos;16;500;39019.50
2018-10-07 02:05:00,932;2-CBENCH-onos;16;500;38314.79
2018-10-07 02:05:12,545;2-CBENCH-onos;16;500;37967.45
2018-10-07 02:05:24,153;2-CBENCH-onos;16;500;36944.83
2018-10-07 02:14:25,376;2-CBENCH-onos;16;500;30424.47
2018-10-07 02:14:36,989;2-CBENCH-onos;16;500;28196.29
2018-10-07 02:14:48,601;2-CBENCH-onos;16;500;35478.03
2018-10-07 02:15:00,214;2-CBENCH-onos;16;500;33600.26
2018-10-07 02:15:11,826;2-CBENCH-onos;16;500;36926.81
2018-10-07 02:15:23,439;2-CBENCH-onos;16;500;37646.90
2018-10-07 02:15:35,050;2-CBENCH-onos;16;500;29735.74
2018-10-07 02:15:46,663;2-CBENCH-onos;16;500;37755.46
2018-10-07 02:15:58,275;2-CBENCH-onos;16;500;36663.66
2018-10-07 02:16:09,886;2-CBENCH-onos;16;500;15490.91
