2018-10-07 01:29:39,040;2-CBENCH-ryu;16;500;2977.79
2018-10-07 01:29:50,652;2-CBENCH-ryu;16;500;3071.99
2018-10-07 01:30:02,263;2-CBENCH-ryu;16;500;3174.39
2018-10-07 01:30:13,874;2-CBENCH-ryu;16;500;3246.99
2018-10-07 01:30:25,485;2-CBENCH-ryu;16;500;3057.39
2018-10-07 01:30:37,092;2-CBENCH-ryu;16;500;3037.59
2018-10-07 01:30:48,701;2-CBENCH-ryu;16;500;3169.19
2018-10-07 01:31:00,316;2-CBENCH-ryu;16;500;3211.99
2018-10-07 01:31:11,927;2-CBENCH-ryu;16;500;3025.39
2018-10-07 01:31:23,538;2-CBENCH-ryu;16;500;3172.39
2018-10-07 01:31:46,823;2-CBENCH-ryu;16;500;3324.39
2018-10-07 01:31:58,434;2-CBENCH-ryu;16;500;3079.99
2018-10-07 01:32:10,045;2-CBENCH-ryu;16;500;3084.39
2018-10-07 01:32:21,654;2-CBENCH-ryu;16;500;3312.79
2018-10-07 01:32:33,265;2-CBENCH-ryu;16;500;3340.39
2018-10-07 01:32:44,876;2-CBENCH-ryu;16;500;3284.99
2018-10-07 01:32:56,487;2-CBENCH-ryu;16;500;3416.99
2018-10-07 01:33:08,097;2-CBENCH-ryu;16;500;3121.59
2018-10-07 01:33:19,708;2-CBENCH-ryu;16;500;3515.79
2018-10-07 01:33:31,320;2-CBENCH-ryu;16;500;3250.99
