2018-11-17 23:53:55,777;DOCKER-ryu;0.000000;32
2018-11-17 23:53:57,782;DOCKER-ryu;0.000000;32
2018-11-17 23:53:59,787;DOCKER-ryu;0.000000;32
2018-11-17 23:54:01,792;DOCKER-ryu;0.000000;32
2018-11-17 23:54:03,797;DOCKER-ryu;0.015145;32
2018-11-17 23:54:05,803;DOCKER-ryu;0.000000;32
2018-11-17 23:54:07,808;DOCKER-ryu;0.000000;32
2018-11-17 23:54:09,813;DOCKER-ryu;0.000000;32
2018-11-17 23:54:11,820;DOCKER-ryu;0.000000;32
2018-11-17 23:54:13,827;DOCKER-ryu;0.015341;32
2018-11-17 23:54:15,833;DOCKER-ryu;0.000000;32
2018-11-17 23:54:17,839;DOCKER-ryu;0.000000;32
2018-11-17 23:54:19,846;DOCKER-ryu;0.000000;32
2018-11-17 23:54:21,852;DOCKER-ryu;0.000000;32
2018-11-17 23:54:23,858;DOCKER-ryu;0.017265;32
2018-11-17 23:54:25,866;DOCKER-ryu;0.000000;32
2018-11-17 23:54:27,877;DOCKER-ryu;0.000000;32
2018-11-17 23:54:29,882;DOCKER-ryu;0.000000;32
2018-11-17 23:54:31,890;DOCKER-ryu;0.000000;32
2018-11-17 23:54:33,896;DOCKER-ryu;0.014855;32
2018-11-17 23:54:35,901;DOCKER-ryu;0.000000;32
2018-11-17 23:54:37,950;DOCKER-ryu;0.000000;32
2018-11-17 23:54:39,928;DOCKER-ryu;0.000000;32
2018-11-17 23:54:41,932;DOCKER-ryu;0.000000;32
2018-11-17 23:54:43,938;DOCKER-ryu;4.889005;36
2018-11-17 23:54:49,702;DOCKER-ryu;1.474135;40
2018-11-17 23:54:51,708;DOCKER-ryu;8.626100;41
2018-11-17 23:54:53,715;DOCKER-ryu;2.492288;41
2018-11-17 23:54:55,720;DOCKER-ryu;22.800621;41
2018-11-17 23:54:57,725;DOCKER-ryu;3.719544;41
2018-11-17 23:54:59,730;DOCKER-ryu;2.298142;41
2018-11-17 23:55:01,734;DOCKER-ryu;2.661415;41
2018-11-17 23:55:03,739;DOCKER-ryu;2.171911;41
2018-11-17 23:55:05,744;DOCKER-ryu;2.459290;41
2018-11-17 23:55:07,749;DOCKER-ryu;3.275237;41
2018-11-17 23:55:09,754;DOCKER-ryu;2.107431;41
2018-11-17 23:55:11,759;DOCKER-ryu;2.229195;41
