2018-11-18 09:51:56,647;TSHARK-ryu;09:51:55.955026000;1;0000000000000013-6<-->0000000000000001-0000000b
2018-11-18 09:51:56,647;TSHARK-ryu;09:51:55.955173000;2;0000000000000006-8<-->0000000000000010-0000000b
2018-11-18 09:51:56,647;TSHARK-ryu;09:51:55.955199000;3;0000000000000006-4<-->000000000000000c-0000000b
2018-11-18 09:51:56,647;TSHARK-ryu;09:51:55.955593000;4;0000000000000001-8<-->0000000000000010-00000006
2018-11-18 09:51:56,648;TSHARK-ryu;09:51:55.955616000;5;0000000000000001-4<-->000000000000000c-00000006
2018-11-18 09:51:56,648;TSHARK-ryu;09:51:55.955739000;6;000000000000000b-6<-->0000000000000001-00000003
2018-11-18 09:51:56,648;TSHARK-ryu;09:51:55.956043000;7;0000000000000003-8<-->0000000000000010-00000008
2018-11-18 09:51:56,648;TSHARK-ryu;09:51:55.956063000;8;0000000000000003-4<-->000000000000000c-00000008
2018-11-18 09:51:56,648;TSHARK-ryu;09:51:55.956076000;9;0000000000000003-3<-->000000000000000b-00000008
2018-11-18 09:51:56,648;TSHARK-ryu;09:51:55.956449000;10;0000000000000008-8<-->0000000000000010-0000000d
2018-11-18 09:51:56,649;TSHARK-ryu;09:51:55.956468000;11;0000000000000008-4<-->000000000000000c-0000000d
2018-11-18 09:51:56,649;TSHARK-ryu;09:51:55.956481000;12;0000000000000008-3<-->000000000000000b-0000000d
2018-11-18 09:51:56,649;TSHARK-ryu;09:51:55.956861000;13;0000000000000009-11<-->0000000000000006-00000001
2018-11-18 09:51:56,649;TSHARK-ryu;09:51:55.956880000;14;0000000000000009-6<-->0000000000000001-00000001
2018-11-18 09:51:56,649;TSHARK-ryu;09:51:55.956893000;15;0000000000000009-8<-->0000000000000003-00000001
2018-11-18 09:51:56,649;TSHARK-ryu;09:51:55.957149000;16;0000000000000018-11<-->0000000000000006-00000010
2018-11-18 09:51:56,650;TSHARK-ryu;09:51:55.957170000;17;0000000000000018-8<-->0000000000000003-00000010
2018-11-18 09:51:56,650;TSHARK-ryu;09:51:55.957184000;18;0000000000000018-13<-->0000000000000008-00000010
2018-11-18 09:51:56,650;TSHARK-ryu;09:51:55.957434000;19;0000000000000007-8<-->0000000000000010-0000000c
2018-11-18 09:51:56,650;TSHARK-ryu;09:51:55.957453000;20;0000000000000007-4<-->000000000000000c-0000000c
2018-11-18 09:51:56,650;TSHARK-ryu;09:51:55.957466000;21;0000000000000007-3<-->000000000000000b-0000000c
2018-11-18 09:51:56,650;TSHARK-ryu;09:51:55.957479000;22;0000000000000007-1<-->0000000000000009-0000000c
2018-11-18 09:51:56,651;TSHARK-ryu;09:51:55.957491000;23;0000000000000007-16<-->0000000000000018-0000000c
2018-11-18 09:51:56,651;TSHARK-ryu;09:51:55.957805000;24;0000000000000004-8<-->0000000000000010-00000009
2018-11-18 09:51:56,651;TSHARK-ryu;09:51:55.957823000;25;0000000000000004-4<-->000000000000000c-00000009
2018-11-18 09:51:56,651;TSHARK-ryu;09:51:55.957837000;26;0000000000000004-3<-->000000000000000b-00000009
2018-11-18 09:51:56,651;TSHARK-ryu;09:51:55.957850000;27;0000000000000004-1<-->0000000000000009-00000009
2018-11-18 09:51:56,651;TSHARK-ryu;09:51:55.957863000;28;0000000000000004-16<-->0000000000000018-00000009
2018-11-18 09:51:56,652;TSHARK-ryu;09:51:55.958219000;29;0000000000000012-11<-->0000000000000006-0000000a
2018-11-18 09:51:56,653;TSHARK-ryu;09:51:55.958240000;30;0000000000000012-8<-->0000000000000003-0000000a
2018-11-18 09:51:56,653;TSHARK-ryu;09:51:55.958254000;31;0000000000000012-13<-->0000000000000008-0000000a
2018-11-18 09:51:56,653;TSHARK-ryu;09:51:55.958267000;32;0000000000000012-12<-->0000000000000007-0000000a
2018-11-18 09:51:56,653;TSHARK-ryu;09:51:55.958280000;33;0000000000000012-9<-->0000000000000004-0000000a
2018-11-18 09:51:56,654;TSHARK-ryu;09:51:55.958565000;34;0000000000000005-8<-->0000000000000010-0000000a
2018-11-18 09:51:56,654;TSHARK-ryu;09:51:55.958584000;35;0000000000000005-4<-->000000000000000c-0000000a
2018-11-18 09:51:56,655;TSHARK-ryu;09:51:55.958597000;36;0000000000000005-3<-->000000000000000b-0000000a
2018-11-18 09:51:56,655;TSHARK-ryu;09:51:55.958610000;37;0000000000000005-1<-->0000000000000009-0000000a
2018-11-18 09:51:56,655;TSHARK-ryu;09:51:55.958623000;38;0000000000000005-16<-->0000000000000018-0000000a
2018-11-18 09:51:56,655;TSHARK-ryu;09:51:55.958636000;39;0000000000000005-10<-->0000000000000012-0000000a
2018-11-18 09:51:56,655;TSHARK-ryu;09:51:55.958994000;40;000000000000000e-11<-->0000000000000006-00000006
2018-11-18 09:51:56,656;TSHARK-ryu;09:51:55.959015000;41;000000000000000e-8<-->0000000000000003-00000006
2018-11-18 09:51:56,656;TSHARK-ryu;09:51:55.959029000;42;000000000000000e-13<-->0000000000000008-00000006
2018-11-18 09:51:56,656;TSHARK-ryu;09:51:55.959041000;43;000000000000000e-12<-->0000000000000007-00000006
2018-11-18 09:51:56,656;TSHARK-ryu;09:51:55.959054000;44;000000000000000e-9<-->0000000000000004-00000006
2018-11-18 09:51:56,656;TSHARK-ryu;09:51:55.959067000;45;000000000000000e-10<-->0000000000000005-00000006
2018-11-18 09:51:56,657;TSHARK-ryu;09:51:55.959341000;46;0000000000000017-11<-->0000000000000006-0000000f
2018-11-18 09:51:56,657;TSHARK-ryu;09:51:55.959362000;47;0000000000000017-8<-->0000000000000003-0000000f
2018-11-18 09:51:56,657;TSHARK-ryu;09:51:55.959375000;48;0000000000000017-13<-->0000000000000008-0000000f
2018-11-18 09:51:56,657;TSHARK-ryu;09:51:55.959387000;49;0000000000000017-12<-->0000000000000007-0000000f
2018-11-18 09:51:56,657;TSHARK-ryu;09:51:55.959400000;50;0000000000000017-9<-->0000000000000004-0000000f
2018-11-18 09:51:56,657;TSHARK-ryu;09:51:55.959413000;51;0000000000000017-10<-->0000000000000005-0000000f
2018-11-18 09:51:56,657;TSHARK-ryu;09:51:55.959678000;52;000000000000000a-11<-->0000000000000006-00000002
2018-11-18 09:51:56,658;TSHARK-ryu;09:51:55.959698000;53;000000000000000a-8<-->0000000000000003-00000002
2018-11-18 09:51:56,658;TSHARK-ryu;09:51:55.959712000;54;000000000000000a-13<-->0000000000000008-00000002
2018-11-18 09:51:56,658;TSHARK-ryu;09:51:55.959725000;55;000000000000000a-12<-->0000000000000007-00000002
2018-11-18 09:51:56,658;TSHARK-ryu;09:51:55.959737000;56;000000000000000a-9<-->0000000000000004-00000002
2018-11-18 09:51:56,658;TSHARK-ryu;09:51:55.959750000;57;000000000000000a-10<-->0000000000000005-00000002
2018-11-18 09:51:56,659;TSHARK-ryu;09:51:55.960022000;58;0000000000000015-11<-->0000000000000006-0000000d
2018-11-18 09:51:56,659;TSHARK-ryu;09:51:55.960043000;59;0000000000000015-8<-->0000000000000003-0000000d
2018-11-18 09:51:56,659;TSHARK-ryu;09:51:55.960056000;60;0000000000000015-13<-->0000000000000008-0000000d
2018-11-18 09:51:56,659;TSHARK-ryu;09:51:55.960068000;61;0000000000000015-12<-->0000000000000007-0000000d
2018-11-18 09:51:56,659;TSHARK-ryu;09:51:55.960081000;62;0000000000000015-9<-->0000000000000004-0000000d
2018-11-18 09:51:56,659;TSHARK-ryu;09:51:55.960093000;63;0000000000000015-10<-->0000000000000005-0000000d
2018-11-18 09:51:56,660;TSHARK-ryu;09:51:55.960360000;64;0000000000000016-11<-->0000000000000006-0000000e
2018-11-18 09:51:56,660;TSHARK-ryu;09:51:55.960380000;65;0000000000000016-8<-->0000000000000003-0000000e
2018-11-18 09:51:56,660;TSHARK-ryu;09:51:55.960393000;66;0000000000000016-13<-->0000000000000008-0000000e
2018-11-18 09:51:56,660;TSHARK-ryu;09:51:55.960406000;67;0000000000000016-12<-->0000000000000007-0000000e
2018-11-18 09:51:56,660;TSHARK-ryu;09:51:55.960419000;68;0000000000000016-9<-->0000000000000004-0000000e
2018-11-18 09:51:56,660;TSHARK-ryu;09:51:55.960432000;69;0000000000000016-10<-->0000000000000005-0000000e
2018-11-18 09:51:56,660;TSHARK-ryu;09:51:55.960685000;70;0000000000000002-8<-->0000000000000010-00000007
2018-11-18 09:51:56,661;TSHARK-ryu;09:51:55.960704000;71;0000000000000002-4<-->000000000000000c-00000007
2018-11-18 09:51:56,661;TSHARK-ryu;09:51:55.960717000;72;0000000000000002-3<-->000000000000000b-00000007
2018-11-18 09:51:56,661;TSHARK-ryu;09:51:55.960729000;73;0000000000000002-1<-->0000000000000009-00000007
2018-11-18 09:51:56,661;TSHARK-ryu;09:51:55.960742000;74;0000000000000002-16<-->0000000000000018-00000007
