2018-10-15 19:45:12,164;DOCKER-onos;0.684431;1870
2018-10-15 19:45:14,169;DOCKER-onos;2.168978;1870
2018-10-15 19:45:16,176;DOCKER-onos;0.852131;1870
2018-10-15 19:45:18,181;DOCKER-onos;0.751397;1870
2018-10-15 19:45:20,186;DOCKER-onos;0.668714;1870
2018-10-15 19:45:22,192;DOCKER-onos;0.463985;1870
2018-10-15 19:45:24,198;DOCKER-onos;1.330384;1870
2018-10-15 19:45:26,202;DOCKER-onos;3.406190;1870
2018-10-15 19:45:28,208;DOCKER-onos;1.351956;1870
2018-10-15 19:45:30,213;DOCKER-onos;0.688188;1870
2018-10-15 19:45:32,218;DOCKER-onos;0.823844;1870
2018-10-15 19:45:34,223;DOCKER-onos;0.559088;1870
2018-10-15 19:45:36,229;DOCKER-onos;0.911432;1870
2018-10-15 19:45:38,234;DOCKER-onos;0.603298;1870
2018-10-15 19:45:40,242;DOCKER-onos;1.028157;1870
2018-10-15 19:45:42,247;DOCKER-onos;0.526930;1870
2018-10-15 19:45:44,254;DOCKER-onos;0.715845;1870
2018-10-15 19:45:46,259;DOCKER-onos;0.601509;1870
2018-10-15 19:45:48,265;DOCKER-onos;0.926102;1870
2018-10-15 19:45:50,270;DOCKER-onos;4.075449;1870
2018-10-15 19:45:52,278;DOCKER-onos;0.500563;1870
2018-10-15 19:45:54,284;DOCKER-onos;0.582401;1870
2018-10-15 19:45:56,289;DOCKER-onos;0.436298;1870
2018-10-15 19:45:58,294;DOCKER-onos;0.500117;1870
2018-10-15 19:46:00,298;DOCKER-onos;0.474003;1870
2018-10-15 19:46:02,303;DOCKER-onos;0.347806;1870
2018-10-15 19:46:04,311;DOCKER-onos;10.367572;1871
2018-10-15 19:46:06,317;DOCKER-onos;345.830162;1878
2018-10-15 19:46:08,324;DOCKER-onos;404.905507;1964
2018-10-15 19:46:10,334;DOCKER-onos;309.540593;2382
2018-10-15 19:46:12,339;DOCKER-onos;246.625410;2416
2018-10-15 19:46:14,345;DOCKER-onos;353.113667;2420
2018-10-15 19:46:16,354;DOCKER-onos;280.618032;2478
2018-10-15 19:46:18,359;DOCKER-onos;158.606318;2774
2018-10-15 19:46:20,370;DOCKER-onos;301.439446;2775
2018-10-15 19:46:22,376;DOCKER-onos;182.507418;2778
2018-10-15 19:46:24,382;DOCKER-onos;303.640179;2883
2018-10-15 19:46:26,390;DOCKER-onos;248.647467;2887
2018-10-15 19:46:28,397;DOCKER-onos;255.285830;2888
2018-10-15 19:46:30,404;DOCKER-onos;201.765269;2889
2018-10-15 19:46:32,414;DOCKER-onos;362.876803;3254
2018-10-15 19:46:34,419;DOCKER-onos;228.048034;3254
2018-10-15 19:46:36,425;DOCKER-onos;273.392067;3256
2018-10-15 19:46:38,432;DOCKER-onos;216.451375;3257
2018-10-15 19:46:44,478;DOCKER-onos;1051.866753;3301
2018-10-15 19:46:46,485;DOCKER-onos;278.142125;3334
2018-10-15 19:46:48,493;DOCKER-onos;403.014673;3335
2018-10-15 19:46:50,499;DOCKER-onos;264.419287;3336
2018-10-15 19:46:52,506;DOCKER-onos;507.605023;3338
2018-10-15 19:46:54,517;DOCKER-onos;281.067529;3372
