2018-10-07 02:31:29,948;2-CBENCH-floodlight;32;1000;37862.53
2018-10-07 02:31:41,562;2-CBENCH-floodlight;32;1000;47338.23
2018-10-07 02:31:53,175;2-CBENCH-floodlight;32;1000;43497.72
2018-10-07 02:32:04,788;2-CBENCH-floodlight;32;1000;45737.22
2018-10-07 02:32:16,401;2-CBENCH-floodlight;32;1000;44895.13
2018-10-07 02:32:28,015;2-CBENCH-floodlight;32;1000;44069.62
2018-10-07 02:32:39,630;2-CBENCH-floodlight;32;1000;40094.94
2018-10-07 02:32:51,243;2-CBENCH-floodlight;32;1000;44393.03
2018-10-07 02:33:02,857;2-CBENCH-floodlight;32;1000;44428.50
2018-10-07 02:33:14,473;2-CBENCH-floodlight;32;1000;46528.52
