2018-10-06 20:52:45,131;DOCKER-odl;3.052910;1240
2018-10-06 20:52:47,135;DOCKER-odl;1.560633;1240
2018-10-06 20:52:49,140;DOCKER-odl;1.628589;1240
2018-10-06 20:52:51,145;DOCKER-odl;1.433431;1240
2018-10-06 20:52:53,152;DOCKER-odl;1.895321;1240
2018-10-06 20:52:55,157;DOCKER-odl;1.306546;1240
2018-10-06 20:52:57,164;DOCKER-odl;1.358785;1240
2018-10-06 20:52:59,168;DOCKER-odl;1.161317;1240
2018-10-06 20:53:01,173;DOCKER-odl;1.134194;1240
2018-10-06 20:53:03,177;DOCKER-odl;1.265942;1240
2018-10-06 20:53:05,182;DOCKER-odl;1.218827;1240
2018-10-06 20:53:07,186;DOCKER-odl;1.101094;1240
2018-10-06 20:53:09,191;DOCKER-odl;1.299458;1240
2018-10-06 20:53:11,197;DOCKER-odl;1.142851;1240
2018-10-06 20:53:13,202;DOCKER-odl;1.696136;1240
2018-10-06 20:53:15,208;DOCKER-odl;41.049628;1241
2018-10-06 20:53:17,216;DOCKER-odl;154.517771;1254
2018-10-06 20:53:19,222;DOCKER-odl;198.943490;1301
2018-10-06 20:53:21,227;DOCKER-odl;86.270549;1353
