2018-10-07 00:11:07,933;TSHARK-ryu;00:11:07.163786000;1;000000000000000b-7<-->0000000000000006-00000003
2018-10-07 00:11:07,947;TSHARK-ryu;00:11:07.163927000;2;0000000000000018-7<-->0000000000000006-00000010
2018-10-07 00:11:07,947;TSHARK-ryu;00:11:07.164025000;3;0000000000000012-7<-->0000000000000006-0000000a
2018-10-07 00:11:07,947;TSHARK-ryu;00:11:07.164123000;4;000000000000000e-7<-->0000000000000006-00000006
2018-10-07 00:11:07,947;TSHARK-ryu;00:11:07.164196000;5;0000000000000017-7<-->0000000000000006-0000000f
2018-10-07 00:11:07,947;TSHARK-ryu;00:11:07.164237000;6;000000000000000a-7<-->0000000000000006-00000002
2018-10-07 00:11:07,947;TSHARK-ryu;00:11:07.164282000;7;0000000000000016-7<-->0000000000000006-0000000e
2018-10-07 00:11:07,948;TSHARK-ryu;00:11:07.164369000;8;0000000000000015-7<-->0000000000000006-0000000d
2018-10-07 00:11:07,948;TSHARK-ryu;00:11:07.164428000;9;000000000000000d-7<-->0000000000000006-00000005
2018-10-07 00:11:07,948;TSHARK-ryu;00:11:07.164465000;10;000000000000000f-7<-->0000000000000006-00000007
2018-10-07 00:11:07,948;TSHARK-ryu;00:11:07.164501000;11;0000000000000014-7<-->0000000000000006-0000000c
2018-10-07 00:11:07,948;TSHARK-ryu;00:11:07.164536000;12;0000000000000010-7<-->0000000000000006-00000008
2018-10-07 00:11:07,949;TSHARK-ryu;00:11:07.164572000;13;000000000000000c-7<-->0000000000000006-00000004
2018-10-07 00:11:07,949;TSHARK-ryu;00:11:07.164606000;14;0000000000000011-7<-->0000000000000006-00000009
2018-10-07 00:11:07,949;TSHARK-ryu;00:11:07.170584000;15;0000000000000013-7<-->0000000000000006-0000000b
2018-10-07 00:11:07,950;TSHARK-ryu;00:11:07.175273000;16;0000000000000009-7<-->0000000000000006-00000001
2018-10-07 00:11:07,951;TSHARK-ryu;00:11:07.175724000;17;0000000000000006-12<-->0000000000000014-00000007
2018-10-07 00:11:07,952;TSHARK-ryu;00:11:07.175758000;18;0000000000000001-12<-->0000000000000014-00000002
2018-10-07 00:11:07,953;TSHARK-ryu;00:11:07.176082000;19;0000000000000003-12<-->0000000000000014-00000004
2018-10-07 00:11:07,953;TSHARK-ryu;00:11:07.176122000;20;000000000000000b-2<-->0000000000000001-00000003
2018-10-07 00:11:07,955;TSHARK-ryu;00:11:07.176327000;21;0000000000000008-12<-->0000000000000014-00000009
2018-10-07 00:11:07,956;TSHARK-ryu;00:11:07.176356000;22;0000000000000008-3<-->000000000000000b-00000009
2018-10-07 00:11:07,956;TSHARK-ryu;00:11:07.176392000;23;0000000000000009-2<-->0000000000000001-00000001
2018-10-07 00:11:07,956;TSHARK-ryu;00:11:07.176426000;24;0000000000000018-2<-->0000000000000001-00000010
2018-10-07 00:11:07,956;TSHARK-ryu;00:11:07.176459000;25;0000000000000007-12<-->0000000000000014-00000008
2018-10-07 00:11:07,959;TSHARK-ryu;00:11:07.176483000;26;0000000000000007-3<-->000000000000000b-00000008
2018-10-07 00:11:07,959;TSHARK-ryu;00:11:07.176514000;27;0000000000000004-12<-->0000000000000014-00000005
2018-10-07 00:11:07,960;TSHARK-ryu;00:11:07.176538000;28;0000000000000004-3<-->000000000000000b-00000005
2018-10-07 00:11:07,960;TSHARK-ryu;00:11:07.176570000;29;0000000000000012-2<-->0000000000000001-0000000a
2018-10-07 00:11:07,960;TSHARK-ryu;00:11:07.176603000;30;0000000000000005-12<-->0000000000000014-00000006
2018-10-07 00:11:07,960;TSHARK-ryu;00:11:07.176621000;31;0000000000000005-3<-->000000000000000b-00000006
2018-10-07 00:11:07,964;TSHARK-ryu;00:11:07.176926000;32;000000000000000e-2<-->0000000000000001-00000006
2018-10-07 00:11:07,964;TSHARK-ryu;00:11:07.176953000;33;000000000000000e-6<-->0000000000000005-00000006
2018-10-07 00:11:07,967;TSHARK-ryu;00:11:07.177010000;34;0000000000000017-2<-->0000000000000001-0000000f
2018-10-07 00:11:07,967;TSHARK-ryu;00:11:07.177035000;35;0000000000000017-6<-->0000000000000005-0000000f
2018-10-07 00:11:07,967;TSHARK-ryu;00:11:07.177068000;36;000000000000000a-2<-->0000000000000001-00000002
2018-10-07 00:11:07,968;TSHARK-ryu;00:11:07.177086000;37;000000000000000a-6<-->0000000000000005-00000002
2018-10-07 00:11:07,970;TSHARK-ryu;00:11:07.177285000;38;0000000000000016-2<-->0000000000000001-0000000e
2018-10-07 00:11:07,971;TSHARK-ryu;00:11:07.177313000;39;0000000000000016-6<-->0000000000000005-0000000e
2018-10-07 00:11:07,971;TSHARK-ryu;00:11:07.177346000;40;0000000000000002-12<-->0000000000000014-00000003
2018-10-07 00:11:07,971;TSHARK-ryu;00:11:07.177363000;41;0000000000000002-3<-->000000000000000b-00000003
2018-10-07 00:11:07,971;TSHARK-ryu;00:11:07.177376000;42;0000000000000002-2<-->000000000000000a-00000003
2018-10-07 00:11:07,973;TSHARK-ryu;00:11:07.177683000;43;0000000000000015-2<-->0000000000000001-0000000d
2018-10-07 00:11:07,973;TSHARK-ryu;00:11:07.177709000;44;0000000000000015-6<-->0000000000000005-0000000d
2018-10-07 00:11:07,974;TSHARK-ryu;00:11:07.177730000;45;0000000000000015-3<-->0000000000000002-0000000d
2018-10-07 00:11:07,974;TSHARK-ryu;00:11:07.177762000;46;000000000000000d-2<-->0000000000000001-00000005
2018-10-07 00:11:07,975;TSHARK-ryu;00:11:07.177779000;47;000000000000000d-6<-->0000000000000005-00000005
2018-10-07 00:11:07,975;TSHARK-ryu;00:11:07.177791000;48;000000000000000d-3<-->0000000000000002-00000005
2018-10-07 00:11:07,977;TSHARK-ryu;00:11:07.177987000;49;000000000000000f-2<-->0000000000000001-00000007
2018-10-07 00:11:07,977;TSHARK-ryu;00:11:07.178013000;50;000000000000000f-6<-->0000000000000005-00000007
2018-10-07 00:11:07,978;TSHARK-ryu;00:11:07.178034000;51;000000000000000f-3<-->0000000000000002-00000007
2018-10-07 00:11:07,978;TSHARK-ryu;00:11:07.178065000;52;0000000000000014-2<-->0000000000000001-0000000c
2018-10-07 00:11:07,978;TSHARK-ryu;00:11:07.178081000;53;0000000000000014-6<-->0000000000000005-0000000c
2018-10-07 00:11:07,979;TSHARK-ryu;00:11:07.178093000;54;0000000000000014-3<-->0000000000000002-0000000c
2018-10-07 00:11:07,979;TSHARK-ryu;00:11:07.178117000;55;0000000000000010-2<-->0000000000000001-00000008
2018-10-07 00:11:07,980;TSHARK-ryu;00:11:07.178140000;56;0000000000000010-6<-->0000000000000005-00000008
2018-10-07 00:11:07,980;TSHARK-ryu;00:11:07.178161000;57;0000000000000010-3<-->0000000000000002-00000008
2018-10-07 00:11:07,981;TSHARK-ryu;00:11:07.178192000;58;000000000000000c-2<-->0000000000000001-00000004
2018-10-07 00:11:07,981;TSHARK-ryu;00:11:07.178208000;59;000000000000000c-6<-->0000000000000005-00000004
2018-10-07 00:11:07,982;TSHARK-ryu;00:11:07.178221000;60;000000000000000c-3<-->0000000000000002-00000004
2018-10-07 00:11:07,983;TSHARK-ryu;00:11:07.178415000;61;0000000000000011-2<-->0000000000000001-00000009
2018-10-07 00:11:07,983;TSHARK-ryu;00:11:07.178441000;62;0000000000000011-6<-->0000000000000005-00000009
