2018-09-26 01:32:06,764;TSHARK;91;0000000000000032-2<-->00:00:00:00:00:31-3
2018-09-26 01:32:06,782;TSHARK;92;000000000000002f-3<-->00:00:00:00:00:30-2
2018-09-26 01:32:06,785;TSHARK;93;0000000000000031-2<-->00:00:00:00:00:30-3
2018-09-26 01:32:06,804;TSHARK;94;000000000000001b-3<-->00:00:00:00:00:1c-2
2018-09-26 01:32:06,808;TSHARK;95;000000000000001d-2<-->00:00:00:00:00:1c-3
2018-09-26 01:32:07,279;TSHARK;96;0000000000000027-3<-->00:00:00:00:00:28-2
2018-09-26 01:32:07,328;TSHARK;97;0000000000000015-2<-->00:00:00:00:00:14-3
2018-09-26 01:32:07,365;TSHARK;98;0000000000000029-3<-->00:00:00:00:00:2a-2
2018-09-26 01:33:01,724;TSHARK;1;0000000000000016-3<-->17-32
2018-09-26 01:33:01,840;TSHARK;2;0000000000000018-2<-->17-33
2018-09-26 01:33:02,047;TSHARK;3;000000000000001b-2<-->1a-33
2018-09-26 01:33:02,052;TSHARK;4;0000000000000019-3<-->1a-32
2018-09-26 01:33:02,230;TSHARK;5;000000000000002d-3<-->2e-32
2018-09-26 01:33:02,392;TSHARK;6;000000000000002f-2<-->2e-33
2018-09-26 01:33:02,521;TSHARK;7;0000000000000027-3<-->28-32
2018-09-26 01:33:02,570;TSHARK;8;0000000000000029-2<-->28-33
2018-09-26 01:33:02,669;TSHARK;9;000000000000002a-3<-->2b-32
2018-09-26 01:33:02,882;TSHARK;10;000000000000002c-2<-->2b-33
2018-09-26 01:33:03,104;TSHARK;11;000000000000000d-3<-->e-32
2018-09-26 01:33:03,148;TSHARK;12;000000000000000f-2<-->e-33
2018-09-26 01:33:03,512;TSHARK;13;0000000000000002-3<-->3-32
2018-09-26 01:33:03,967;TSHARK;14;0000000000000004-2<-->3-33
2018-09-26 01:33:04,489;TSHARK;15;0000000000000020-3<-->21-32
2018-09-26 01:33:04,544;TSHARK;16;0000000000000022-2<-->21-33
2018-09-26 01:33:05,040;TSHARK;17;000000000000002c-3<-->2d-32
2018-09-26 01:33:05,652;TSHARK;18;000000000000002e-2<-->2d-33
2018-09-26 01:33:06,254;TSHARK;19;000000000000002e-3<-->2f-32
2018-09-26 01:33:06,270;TSHARK;20;0000000000000030-2<-->2f-33
2018-09-26 01:33:06,803;TSHARK;21;000000000000001b-3<-->1c-32
2018-09-26 01:33:07,320;TSHARK;22;000000000000001d-2<-->1c-33
2018-09-26 01:33:07,804;TSHARK;23;0000000000000021-3<-->22-32
2018-09-26 01:33:07,807;TSHARK;24;0000000000000023-2<-->22-33
2018-09-26 01:33:08,283;TSHARK;25;0000000000000014-3<-->15-32
2018-09-26 01:33:08,807;TSHARK;26;0000000000000016-2<-->15-33
2018-09-26 01:33:09,381;TSHARK;27;000000000000001f-3<-->20-32
2018-09-26 01:33:09,396;TSHARK;28;0000000000000021-2<-->20-33
2018-09-26 01:33:09,978;TSHARK;29;0000000000000029-3<-->2a-32
2018-09-26 01:33:10,615;TSHARK;30;000000000000002b-2<-->2a-33
2018-09-26 01:33:11,176;TSHARK;31;0000000000000018-3<-->19-32
2018-09-26 01:33:11,262;TSHARK;32;000000000000001a-2<-->19-33
2018-09-26 01:33:11,749;TSHARK;33;000000000000000c-3<-->d-32
2018-09-26 01:33:12,369;TSHARK;34;000000000000000e-2<-->d-33
2018-09-26 01:33:12,892;TSHARK;35;0000000000000031-3<-->32-32
2018-09-26 01:33:13,535;TSHARK;36;000000000000002f-3<-->30-32
2018-09-26 01:33:13,539;TSHARK;37;0000000000000031-2<-->30-33
2018-09-26 01:33:14,046;TSHARK;38;0000000000000025-3<-->26-32
2018-09-26 01:33:14,506;TSHARK;39;0000000000000027-2<-->26-33
2018-09-26 01:33:15,066;TSHARK;40;0000000000000013-2<-->12-33
2018-09-26 01:33:15,070;TSHARK;41;0000000000000011-3<-->12-32
2018-09-26 01:33:15,649;TSHARK;42;0000000000000003-3<-->4-32
2018-09-26 01:33:16,217;TSHARK;43;0000000000000005-2<-->4-33
2018-09-26 01:33:16,811;TSHARK;44;0000000000000032-2<-->31-33
2018-09-26 01:33:16,812;TSHARK;45;0000000000000030-3<-->31-32
2018-09-26 01:33:17,246;TSHARK;46;0000000000000002-2<-->1-32
2018-09-26 01:33:17,452;TSHARK;47;0000000000000022-3<-->23-32
2018-09-26 01:33:17,672;TSHARK;48;0000000000000024-2<-->23-33
2018-09-26 01:33:17,855;TSHARK;49;000000000000001a-3<-->1b-32
2018-09-26 01:33:17,855;TSHARK;50;000000000000001c-2<-->1b-33
2018-09-26 01:33:18,033;TSHARK;51;0000000000000001-2<-->2-32
2018-09-26 01:33:18,215;TSHARK;52;0000000000000003-2<-->2-33
2018-09-26 01:33:18,380;TSHARK;53;000000000000002b-3<-->2c-32
2018-09-26 01:33:18,401;TSHARK;54;000000000000002d-2<-->2c-33
2018-09-26 01:33:18,589;TSHARK;55;0000000000000012-3<-->13-32
2018-09-26 01:33:18,705;TSHARK;56;0000000000000014-2<-->13-33
2018-09-26 01:33:18,831;TSHARK;57;0000000000000017-3<-->18-32
2018-09-26 01:33:18,832;TSHARK;58;0000000000000019-2<-->18-33
2018-09-26 01:33:18,956;TSHARK;59;000000000000000a-3<-->b-32
2018-09-26 01:33:19,044;TSHARK;60;000000000000000c-2<-->b-33
2018-09-26 01:33:19,150;TSHARK;61;0000000000000028-3<-->29-32
2018-09-26 01:33:19,151;TSHARK;62;000000000000002a-2<-->29-33
2018-09-26 01:33:19,275;TSHARK;63;0000000000000009-3<-->a-32
2018-09-26 01:33:19,373;TSHARK;64;000000000000000b-2<-->a-33
2018-09-26 01:33:19,462;TSHARK;65;0000000000000015-2<-->14-33
2018-09-26 01:33:19,463;TSHARK;66;0000000000000013-3<-->14-32
2018-09-26 01:33:19,560;TSHARK;67;0000000000000007-3<-->8-32
2018-09-26 01:33:19,634;TSHARK;68;0000000000000009-2<-->8-33
2018-09-26 01:33:19,705;TSHARK;69;000000000000000b-3<-->c-32
2018-09-26 01:33:19,726;TSHARK;70;000000000000000d-2<-->c-33
2018-09-26 01:33:19,769;TSHARK;71;0000000000000026-3<-->27-32
2018-09-26 01:33:19,823;TSHARK;72;0000000000000028-2<-->27-33
2018-09-26 01:33:19,933;TSHARK;73;000000000000000f-3<-->10-32
2018-09-26 01:33:19,940;TSHARK;74;0000000000000011-2<-->10-33
2018-09-26 01:33:19,968;TSHARK;75;0000000000000004-3<-->5-32
2018-09-26 01:33:20,010;TSHARK;76;0000000000000006-2<-->5-33
2018-09-26 01:33:20,064;TSHARK;77;000000000000001e-3<-->1f-32
2018-09-26 01:33:20,066;TSHARK;78;0000000000000020-2<-->1f-33
2018-09-26 01:33:20,109;TSHARK;79;0000000000000005-3<-->6-32
2018-09-26 01:33:20,168;TSHARK;80;0000000000000007-2<-->6-33
2018-09-26 01:33:20,222;TSHARK;81;0000000000000008-3<-->9-32
2018-09-26 01:33:20,223;TSHARK;82;000000000000000a-2<-->9-33
2018-09-26 01:33:20,251;TSHARK;83;0000000000000006-3<-->7-32
2018-09-26 01:33:20,282;TSHARK;84;0000000000000008-2<-->7-33
2018-09-26 01:33:20,304;TSHARK;85;0000000000000023-3<-->24-32
2018-09-26 01:33:20,305;TSHARK;86;0000000000000025-2<-->24-33
2018-09-26 01:33:20,311;TSHARK;87;000000000000001c-3<-->1d-32
2018-09-26 01:33:20,312;TSHARK;88;000000000000001e-2<-->1d-33
2018-09-26 01:33:20,313;TSHARK;89;0000000000000010-2<-->f-33
2018-09-26 01:33:20,313;TSHARK;90;000000000000000e-3<-->f-32
2018-09-26 01:33:20,314;TSHARK;91;0000000000000015-3<-->16-32
2018-09-26 01:33:20,321;TSHARK;92;0000000000000017-2<-->16-33
2018-09-26 01:33:20,321;TSHARK;93;0000000000000010-3<-->11-32
2018-09-26 01:33:20,323;TSHARK;94;0000000000000012-2<-->11-33
2018-09-26 01:33:20,324;TSHARK;95;0000000000000026-2<-->25-33
2018-09-26 01:33:20,325;TSHARK;96;0000000000000024-3<-->25-32
2018-09-26 01:33:20,330;TSHARK;97;000000000000001d-3<-->1e-32
2018-09-26 01:33:20,331;TSHARK;98;000000000000001f-2<-->1e-33
2018-09-26 01:36:26,984;TSHARK;1;000000000000001a-3<-->000000000000001b-00000002
2018-09-26 01:36:26,986;TSHARK;2;000000000000001c-2<-->000000000000001b-00000003
2018-09-26 01:36:26,987;TSHARK;3;0000000000000023-2<-->0000000000000022-00000003
2018-09-26 01:36:26,987;TSHARK;4;000000000000000e-2<-->000000000000000d-00000003
2018-09-26 01:36:27,011;TSHARK;5;000000000000001a-2<-->0000000000000019-00000003
2018-09-26 01:36:27,021;TSHARK;6;0000000000000023-3<-->0000000000000024-00000002
2018-09-26 01:36:27,023;TSHARK;7;000000000000000e-3<-->000000000000000f-00000002
2018-09-26 01:36:27,025;TSHARK;8;000000000000000a-2<-->0000000000000009-00000003
2018-09-26 01:36:27,028;TSHARK;9;000000000000001f-2<-->000000000000001e-00000003
2018-09-26 01:36:27,030;TSHARK;10;0000000000000008-3<-->0000000000000009-00000002
2018-09-26 01:36:27,032;TSHARK;11;000000000000000d-2<-->000000000000000c-00000003
2018-09-26 01:36:27,035;TSHARK;12;0000000000000029-2<-->0000000000000028-00000003
2018-09-26 01:36:27,037;TSHARK;13;0000000000000005-3<-->0000000000000006-00000002
2018-09-26 01:36:27,042;TSHARK;14;0000000000000012-3<-->0000000000000013-00000002
2018-09-26 01:36:27,046;TSHARK;15;0000000000000018-3<-->0000000000000019-00000002
2018-09-26 01:36:27,049;TSHARK;16;0000000000000030-2<-->000000000000002f-00000003
2018-09-26 01:36:27,063;TSHARK;17;000000000000002e-3<-->000000000000002f-00000002
2018-09-26 01:36:27,065;TSHARK;18;000000000000000c-2<-->000000000000000b-00000003
2018-09-26 01:36:27,067;TSHARK;19;000000000000000a-3<-->000000000000000b-00000002
2018-09-26 01:36:27,153;TSHARK;20;000000000000001c-3<-->000000000000001d-00000002
2018-09-26 01:36:27,154;TSHARK;21;000000000000001f-2<-->000000000000001e-00000003
2018-09-26 01:36:27,156;TSHARK;22;000000000000001f-3<-->0000000000000020-00000002
2018-09-26 01:36:27,158;TSHARK;23;000000000000000f-3<-->0000000000000010-00000002
2018-09-26 01:36:27,170;TSHARK;24;0000000000000008-2<-->0000000000000007-00000003
2018-09-26 01:36:27,171;TSHARK;25;0000000000000022-2<-->0000000000000021-00000003
2018-09-26 01:36:27,171;TSHARK;26;0000000000000026-2<-->0000000000000025-00000003
2018-09-26 01:36:27,171;TSHARK;27;0000000000000026-3<-->0000000000000027-00000002
2018-09-26 01:36:27,173;TSHARK;28;0000000000000029-2<-->0000000000000028-00000003
2018-09-26 01:36:27,174;TSHARK;29;0000000000000029-3<-->000000000000002a-00000002
2018-09-26 01:36:27,176;TSHARK;30;0000000000000005-2<-->0000000000000004-00000003
2018-09-26 01:36:27,188;TSHARK;31;0000000000000016-3<-->0000000000000017-00000002
2018-09-26 01:36:27,189;TSHARK;32;0000000000000016-2<-->0000000000000015-00000003
2018-09-26 01:36:27,190;TSHARK;33;0000000000000028-2<-->0000000000000027-00000003
2018-09-26 01:36:27,192;TSHARK;34;0000000000000032-2<-->0000000000000031-00000003
2018-09-26 01:36:27,196;TSHARK;35;0000000000000024-3<-->0000000000000025-00000002
2018-09-26 01:36:27,197;TSHARK;36;0000000000000012-2<-->0000000000000011-00000003
2018-09-26 01:36:27,203;TSHARK;37;0000000000000018-2<-->0000000000000017-00000003
2018-09-26 01:36:27,205;TSHARK;38;0000000000000030-3<-->0000000000000031-00000002
2018-09-26 01:36:27,209;TSHARK;39;000000000000002e-2<-->000000000000002d-00000003
2018-09-26 01:36:27,217;TSHARK;40;000000000000001e-2<-->000000000000001d-00000003
2018-09-26 01:36:27,221;TSHARK;41;000000000000002b-2<-->000000000000002a-00000003
2018-09-26 01:36:27,222;TSHARK;42;000000000000002b-3<-->000000000000002c-00000002
2018-09-26 01:36:27,223;TSHARK;43;0000000000000001-2<-->0000000000000002-00000002
2018-09-26 01:36:27,228;TSHARK;44;0000000000000006-3<-->0000000000000007-00000002
2018-09-26 01:36:27,229;TSHARK;45;0000000000000003-3<-->0000000000000004-00000002
2018-09-26 01:36:27,230;TSHARK;46;0000000000000003-2<-->0000000000000002-00000003
2018-09-26 01:36:27,236;TSHARK;47;0000000000000014-3<-->0000000000000015-00000002
2018-09-26 01:36:27,238;TSHARK;48;0000000000000021-2<-->0000000000000020-00000003
2018-09-26 01:36:27,254;TSHARK;49;000000000000002d-2<-->000000000000002c-00000003
2018-09-26 01:36:27,255;TSHARK;50;0000000000000011-2<-->0000000000000010-00000003
2018-09-26 01:36:27,257;TSHARK;51;000000000000000a-2<-->0000000000000009-00000003
2018-09-26 01:36:27,258;TSHARK;52;0000000000000008-3<-->0000000000000009-00000002
2018-09-26 01:36:27,273;TSHARK;53;0000000000000018-3<-->0000000000000019-00000002
2018-09-26 01:36:27,274;TSHARK;54;000000000000001a-2<-->0000000000000019-00000003
2018-09-26 01:36:27,310;TSHARK;55;0000000000000006-2<-->0000000000000005-00000003
2018-09-26 01:36:27,313;TSHARK;56;0000000000000015-2<-->0000000000000014-00000003
2018-09-26 01:36:27,314;TSHARK;57;000000000000001a-3<-->000000000000001b-00000002
2018-09-26 01:36:27,325;TSHARK;58;000000000000001c-2<-->000000000000001b-00000003
2018-09-26 01:36:27,327;TSHARK;59;0000000000000023-2<-->0000000000000022-00000003
2018-09-26 01:36:27,328;TSHARK;60;0000000000000023-3<-->0000000000000024-00000002
2018-09-26 01:36:27,330;TSHARK;61;000000000000000e-3<-->000000000000000f-00000002
2018-09-26 01:36:27,333;TSHARK;62;000000000000000e-2<-->000000000000000d-00000003
2018-09-26 01:36:27,334;TSHARK;63;000000000000000a-3<-->000000000000000b-00000002
2018-09-26 01:36:27,336;TSHARK;64;000000000000000d-2<-->000000000000000c-00000003
2018-09-26 01:36:27,338;TSHARK;65;0000000000000032-2<-->0000000000000031-00000003
2018-09-26 01:36:27,341;TSHARK;66;0000000000000030-3<-->0000000000000031-00000002
2018-09-26 01:36:27,343;TSHARK;67;0000000000000013-3<-->0000000000000014-00000002
2018-09-26 01:36:27,367;TSHARK;68;000000000000002e-2<-->000000000000002d-00000003
2018-09-26 01:36:27,441;TSHARK;69;0000000000000017-3<-->0000000000000018-00000002
2018-09-26 01:36:27,454;TSHARK;70;000000000000001d-2<-->000000000000001c-00000003
2018-09-26 01:36:27,456;TSHARK;71;0000000000000020-3<-->0000000000000021-00000002
2018-09-26 01:36:27,475;TSHARK;72;000000000000000f-3<-->0000000000000010-00000002
2018-09-26 01:36:27,478;TSHARK;73;0000000000000005-2<-->0000000000000004-00000003
2018-09-26 01:36:27,479;TSHARK;74;000000000000000c-2<-->000000000000000b-00000003
2018-09-26 01:36:27,480;TSHARK;75;0000000000000016-3<-->0000000000000017-00000002
2018-09-26 01:36:27,492;TSHARK;76;0000000000000016-2<-->0000000000000015-00000003
2018-09-26 01:36:27,494;TSHARK;77;0000000000000028-2<-->0000000000000027-00000003
2018-09-26 01:36:27,496;TSHARK;78;0000000000000024-3<-->0000000000000025-00000002
2018-09-26 01:36:27,501;TSHARK;79;0000000000000012-3<-->0000000000000013-00000002
2018-09-26 01:36:27,502;TSHARK;80;0000000000000012-2<-->0000000000000011-00000003
2018-09-26 01:36:27,503;TSHARK;81;0000000000000030-2<-->000000000000002f-00000003
2018-09-26 01:36:27,505;TSHARK;82;000000000000002e-3<-->000000000000002f-00000002
2018-09-26 01:36:27,513;TSHARK;83;000000000000001e-2<-->000000000000001d-00000003
2018-09-26 01:36:27,514;TSHARK;84;000000000000002b-2<-->000000000000002a-00000003
2018-09-26 01:36:27,516;TSHARK;85;000000000000002b-3<-->000000000000002c-00000002
2018-09-26 01:36:27,520;TSHARK;86;0000000000000013-3<-->0000000000000014-00000002
2018-09-26 01:36:27,521;TSHARK;87;0000000000000001-2<-->0000000000000002-00000002
2018-09-26 01:36:27,522;TSHARK;88;0000000000000006-3<-->0000000000000007-00000002
2018-09-26 01:36:27,527;TSHARK;89;0000000000000003-3<-->0000000000000004-00000002
2018-09-26 01:36:27,528;TSHARK;90;0000000000000003-2<-->0000000000000002-00000003
2018-09-26 01:36:27,546;TSHARK;91;0000000000000011-2<-->0000000000000010-00000003
2018-09-26 01:36:27,548;TSHARK;92;0000000000000015-2<-->0000000000000014-00000003
2018-09-26 01:36:27,550;TSHARK;93;000000000000002d-2<-->000000000000002c-00000003
2018-09-26 01:36:28,201;TSHARK;94;000000000000001b-2<-->000000000000001a-00000003
2018-09-26 01:36:28,367;TSHARK;95;0000000000000019-3<-->000000000000001a-00000002
2018-09-26 01:36:28,930;TSHARK;96;000000000000001b-3<-->000000000000001c-00000002
2018-09-26 01:36:29,453;TSHARK;97;0000000000000019-2<-->0000000000000018-00000003
2018-09-26 01:36:29,936;TSHARK;98;0000000000000024-2<-->0000000000000023-00000003
2018-10-06 15:49:54,393;TSHARK;1;000000000000001a- 2
<-->0000000000000019-00000003
2018-10-06 15:49:54,393;TSHARK;2;000000000000005f- 2
<-->000000000000005e-00000003
2018-10-06 15:49:54,393;TSHARK;3;0000000000000035- 2
<-->0000000000000034-00000003
2018-10-06 15:49:54,394;TSHARK;4;0000000000000029- 2
<-->0000000000000028-00000003
2018-10-06 15:49:54,394;TSHARK;5;000000000000003a- 3
<-->000000000000003b-00000002
2018-10-06 15:49:54,394;TSHARK;6;0000000000000018- 3
<-->0000000000000019-00000002
2018-10-06 15:49:54,656;TSHARK;7;0000000000000035- 3
<-->0000000000000036-00000002
2018-10-06 15:49:54,657;TSHARK;8;000000000000000d- 3
<-->000000000000000e-00000002
2018-10-06 15:49:54,684;TSHARK;9;000000000000001a- 3
<-->000000000000001b-00000002
2018-10-06 15:49:54,685;TSHARK;10;000000000000005f- 3
<-->0000000000000060-00000002
2018-10-06 15:49:54,685;TSHARK;11;000000000000001c- 2
<-->000000000000001b-00000003
2018-10-06 15:49:54,685;TSHARK;12;000000000000001c- 3
<-->000000000000001d-00000002
2018-10-06 15:49:54,685;TSHARK;13;0000000000000023- 2
<-->0000000000000022-00000003
2018-10-06 15:49:54,686;TSHARK;14;0000000000000023- 3
<-->0000000000000024-00000002
2018-10-06 15:49:54,686;TSHARK;15;000000000000003e- 3
<-->000000000000003f-00000002
2018-10-06 15:49:54,686;TSHARK;16;000000000000003e- 2
<-->000000000000003d-00000003
2018-10-06 15:49:54,686;TSHARK;17;0000000000000026- 2
<-->0000000000000025-00000003
2018-10-06 15:49:54,686;TSHARK;18;0000000000000026- 3
<-->0000000000000027-00000002
2018-10-06 15:49:54,689;TSHARK;19;0000000000000029- 3
<-->000000000000002a-00000002
2018-10-06 15:49:54,689;TSHARK;20;0000000000000005- 2
<-->0000000000000004-00000003
2018-10-06 15:49:54,689;TSHARK;21;0000000000000005- 3
<-->0000000000000006-00000002
2018-10-06 15:49:54,690;TSHARK;22;0000000000000028- 2
<-->0000000000000027-00000003
2018-10-06 15:49:54,690;TSHARK;23;000000000000003a- 2
<-->0000000000000039-00000003
