2018-10-06 18:16:18,215;TSHARK-onos;84;0000000000000050-3<-->00:00:00:00:00:51-32
2018-10-06 18:16:18,218;TSHARK-onos;85;0000000000000052-3<-->00:00:00:00:00:53-32
2018-10-06 18:16:18,218;TSHARK-onos;86;0000000000000052-2<-->00:00:00:00:00:51-33
2018-10-06 18:16:18,219;TSHARK-onos;87;0000000000000052-2<-->00:00:00:00:00:51-33
2018-10-06 18:16:18,219;TSHARK-onos;88;000000000000002c-3<-->00:00:00:00:00:2d-32
2018-10-06 18:16:18,222;TSHARK-onos;89;0000000000000062-3<-->00:00:00:00:00:63-32
2018-10-06 18:16:18,222;TSHARK-onos;90;0000000000000038-3<-->00:00:00:00:00:39-32
2018-10-06 18:16:18,249;TSHARK-onos;91;0000000000000005-2<-->00:00:00:00:00:04-33
2018-10-06 18:16:18,250;TSHARK-onos;92;0000000000000005-2<-->00:00:00:00:00:04-33
2018-10-06 18:16:18,250;TSHARK-onos;93;000000000000003a-2<-->00:00:00:00:00:39-33
2018-10-06 18:16:18,250;TSHARK-onos;94;0000000000000012-2<-->00:00:00:00:00:11-33
2018-10-06 18:16:18,251;TSHARK-onos;95;0000000000000054-2<-->00:00:00:00:00:53-33
2018-10-06 18:16:18,252;TSHARK-onos;96;0000000000000009-3<-->00:00:00:00:00:0a-32
2018-10-06 18:16:18,253;TSHARK-onos;97;000000000000002e-2<-->00:00:00:00:00:2d-33
2018-10-06 18:16:18,253;TSHARK-onos;98;0000000000000048-2<-->00:00:00:00:00:47-33
2018-10-06 18:16:18,255;TSHARK-onos;99;0000000000000046-3<-->00:00:00:00:00:47-32
2018-10-06 18:16:18,256;TSHARK-onos;100;000000000000000e-2<-->00:00:00:00:00:0d-33
2018-10-06 18:16:18,256;TSHARK-onos;101;000000000000000e-2<-->00:00:00:00:00:0d-33
2018-10-06 18:16:18,256;TSHARK-onos;102;000000000000000d-3<-->00:00:00:00:00:0e-32
2018-10-06 18:16:18,257;TSHARK-onos;103;000000000000000d-3<-->00:00:00:00:00:0e-32
2018-10-06 18:16:18,260;TSHARK-onos;104;000000000000004b-2<-->00:00:00:00:00:4a-33
2018-10-06 18:16:18,263;TSHARK-onos;105;000000000000005b-2<-->00:00:00:00:00:5a-33
2018-10-06 18:16:18,264;TSHARK-onos;106;000000000000005b-2<-->00:00:00:00:00:5a-33
2018-10-06 18:16:18,264;TSHARK-onos;107;0000000000000049-3<-->00:00:00:00:00:4a-32
2018-10-06 18:16:18,266;TSHARK-onos;108;0000000000000062-2<-->00:00:00:00:00:61-33
2018-10-06 18:16:18,266;TSHARK-onos;109;0000000000000020-2<-->00:00:00:00:00:1f-33
2018-10-06 18:16:18,267;TSHARK-onos;110;0000000000000038-3<-->00:00:00:00:00:39-32
2018-10-06 18:16:18,295;TSHARK-onos;111;000000000000001a-3<-->00:00:00:00:00:1b-32
2018-10-06 18:16:18,296;TSHARK-onos;112;000000000000001c-2<-->00:00:00:00:00:1b-33
2018-10-06 18:16:18,296;TSHARK-onos;113;000000000000003a-2<-->00:00:00:00:00:39-33
2018-10-06 18:16:18,297;TSHARK-onos;114;0000000000000054-3<-->00:00:00:00:00:55-32
2018-10-06 18:16:18,298;TSHARK-onos;115;0000000000000009-2<-->00:00:00:00:00:08-33
2018-10-06 18:16:18,298;TSHARK-onos;116;0000000000000034-2<-->00:00:00:00:00:33-33
2018-10-06 18:16:18,298;TSHARK-onos;117;0000000000000034-2<-->00:00:00:00:00:33-33
2018-10-06 18:16:18,299;TSHARK-onos;118;0000000000000048-2<-->00:00:00:00:00:47-33
2018-10-06 18:16:18,299;TSHARK-onos;119;0000000000000007-3<-->00:00:00:00:00:08-32
2018-10-06 18:16:18,301;TSHARK-onos;120;0000000000000056-2<-->00:00:00:00:00:55-33
2018-10-06 18:16:18,301;TSHARK-onos;121;0000000000000060-3<-->00:00:00:00:00:61-32
