11:20:40.965151000 36 0000000000000008-3<-->00:00:00:00:00:0b-3131
11:20:40.965288000 37 0000000000000012-8<-->00:00:00:00:00:05-3130
11:20:40.966216000 38 0000000000000019-8<-->00:00:00:00:00:05-3137
11:20:40.966486000 39 0000000000000017-8<-->00:00:00:00:00:05-3135
11:20:40.966540000 40 000000000000001a-8<-->00:00:00:00:00:05-3138
11:20:40.966767000 41 000000000000001b-8<-->00:00:00:00:00:05-3139
11:20:40.967464000 42 0000000000000018-8<-->00:00:00:00:00:05-3136
11:20:41.004000000 43 0000000000000020-8<-->00:00:00:00:00:05-3234
11:20:41.004117000 44 0000000000000021-8<-->00:00:00:00:00:05-3235
11:20:41.004501000 45 000000000000001d-8<-->00:00:00:00:00:05-3231
11:20:41.005117000 46 000000000000000e-8<-->00:00:00:00:00:05-36
11:20:41.005391000 47 0000000000000016-8<-->00:00:00:00:00:05-3134
11:20:41.006286000 48 0000000000000011-8<-->00:00:00:00:00:05-39
11:20:41.045414000 49 0000000000000005-10<-->00:00:00:00:00:12-38
11:20:41.045950000 50 0000000000000023-8<-->00:00:00:00:00:05-3237
11:20:41.046136000 51 0000000000000028-8<-->00:00:00:00:00:05-3332
11:20:41.046214000 52 0000000000000006-10<-->00:00:00:00:00:12-39
11:20:41.046324000 53 0000000000000001-10<-->00:00:00:00:00:12-34
11:20:41.046428000 54 0000000000000003-10<-->00:00:00:00:00:12-36
11:20:41.046520000 55 0000000000000007-10<-->00:00:00:00:00:12-3130
11:20:41.046612000 56 0000000000000004-10<-->00:00:00:00:00:12-37
11:20:41.047334000 57 0000000000000024-8<-->00:00:00:00:00:05-3238
11:20:41.047428000 58 0000000000000002-10<-->00:00:00:00:00:12-35
11:20:41.047987000 59 0000000000000025-8<-->00:00:00:00:00:05-3239
11:20:41.080404000 60 0000000000000026-8<-->00:00:00:00:00:05-3330
11:20:41.080546000 61 0000000000000008-10<-->00:00:00:00:00:12-3131
11:20:41.681440000 62 0000000000000006-11<-->00:00:00:00:00:13-39
11:20:41.681603000 63 0000000000000006-32<-->00:00:00:00:00:28-39
11:20:41.687587000 64 0000000000000001-11<-->00:00:00:00:00:13-34
11:20:41.687684000 65 0000000000000001-32<-->00:00:00:00:00:28-34
11:20:41.691151000 66 000000000000001d-9<-->00:00:00:00:00:06-3231
11:20:41.695621000 67 0000000000000003-11<-->00:00:00:00:00:13-36
11:20:41.695738000 68 0000000000000003-32<-->00:00:00:00:00:28-36
11:20:41.695806000 69 0000000000000003-21<-->00:00:00:00:00:1d-36
11:20:41.699358000 70 0000000000000009-7<-->00:00:00:00:00:04-31
11:20:41.699462000 71 0000000000000009-9<-->00:00:00:00:00:06-31
11:20:41.703048000 72 0000000000000007-11<-->00:00:00:00:00:13-3130
11:20:41.703183000 73 0000000000000007-32<-->00:00:00:00:00:28-3130
11:20:41.703343000 74 0000000000000007-21<-->00:00:00:00:00:1d-3130
11:20:41.703475000 75 0000000000000007-1<-->00:00:00:00:00:09-3130
11:20:41.705324000 76 0000000000000018-9<-->00:00:00:00:00:06-3136
11:20:41.705429000 77 0000000000000018-10<-->00:00:00:00:00:07-3136
11:20:41.708297000 78 0000000000000004-11<-->00:00:00:00:00:13-37
11:20:41.708387000 79 0000000000000004-32<-->00:00:00:00:00:28-37
11:20:41.708495000 80 0000000000000004-21<-->00:00:00:00:00:1d-37
11:20:41.708614000 81 0000000000000004-1<-->00:00:00:00:00:09-37
11:20:41.708614000 82 0000000000000004-16<-->00:00:00:00:00:18-37
11:20:41.711749000 83 000000000000001e-9<-->00:00:00:00:00:06-3232
11:20:41.711817000 84 000000000000001e-10<-->00:00:00:00:00:07-3232
11:20:41.711868000 85 000000000000001e-7<-->00:00:00:00:00:04-3232
11:20:41.723916000 86 000000000000000e-9<-->00:00:00:00:00:06-36
11:20:41.723983000 87 000000000000000e-10<-->00:00:00:00:00:07-36
11:20:41.724031000 88 000000000000000e-7<-->00:00:00:00:00:04-36
11:20:41.726888000 89 0000000000000016-9<-->00:00:00:00:00:06-3134
11:20:41.726919000 90 0000000000000016-10<-->00:00:00:00:00:07-3134
11:20:41.726992000 91 0000000000000016-7<-->00:00:00:00:00:04-3134
11:20:41.730291000 92 0000000000000002-11<-->00:00:00:00:00:13-35
11:20:41.730440000 93 0000000000000002-32<-->00:00:00:00:00:28-35
11:20:41.730578000 94 0000000000000002-21<-->00:00:00:00:00:1d-35
11:20:41.730725000 95 0000000000000002-1<-->00:00:00:00:00:09-35
11:20:41.730965000 96 0000000000000002-16<-->00:00:00:00:00:18-35
11:20:41.731134000 97 0000000000000002-31<-->00:00:00:00:00:27-35
11:20:41.731298000 98 0000000000000002-22<-->00:00:00:00:00:1e-35
11:20:41.731461000 99 0000000000000002-23<-->00:00:00:00:00:1f-35
11:20:41.731625000 100 0000000000000002-28<-->00:00:00:00:00:24-35
11:20:41.731777000 101 0000000000000002-6<-->00:00:00:00:00:0e-35
11:20:41.731927000 102 0000000000000002-14<-->00:00:00:00:00:16-35
11:20:41.734083000 103 000000000000000d-9<-->00:00:00:00:00:06-35
11:20:41.734152000 104 000000000000000d-10<-->00:00:00:00:00:07-35
11:20:41.734201000 105 000000000000000d-7<-->00:00:00:00:00:04-35
11:20:41.734247000 106 000000000000000d-5<-->00:00:00:00:00:02-35
11:20:41.745417000 107 000000000000001c-9<-->00:00:00:00:00:06-3230
11:20:41.745450000 108 000000000000001c-10<-->00:00:00:00:00:07-3230
11:20:41.745511000 109 000000000000001c-7<-->00:00:00:00:00:04-3230
11:20:41.745570000 110 000000000000001c-5<-->00:00:00:00:00:02-3230
11:20:41.748456000 111 0000000000000010-9<-->00:00:00:00:00:06-38
11:20:41.748574000 112 0000000000000010-10<-->00:00:00:00:00:07-38
11:20:41.748665000 113 0000000000000010-7<-->00:00:00:00:00:04-38
11:20:41.748746000 114 0000000000000010-5<-->00:00:00:00:00:02-38
11:20:41.753624000 115 0000000000000014-9<-->00:00:00:00:00:06-3132
11:20:41.753694000 116 0000000000000014-10<-->00:00:00:00:00:07-3132
11:20:41.753783000 117 0000000000000014-7<-->00:00:00:00:00:04-3132
11:20:41.753810000 118 0000000000000014-5<-->00:00:00:00:00:02-3132
11:20:41.755222000 119 0000000000000011-9<-->00:00:00:00:00:06-39
11:20:41.755286000 120 0000000000000011-10<-->00:00:00:00:00:07-39
11:20:41.755417000 121 0000000000000011-7<-->00:00:00:00:00:04-39
11:20:41.755469000 122 0000000000000011-5<-->00:00:00:00:00:02-39
11:20:42.015426000 123 000000000000000b-9<-->00:00:00:00:00:06-33
11:20:42.015536000 124 000000000000000b-10<-->00:00:00:00:00:07-33
11:20:42.015674000 125 000000000000000b-7<-->00:00:00:00:00:04-33
11:20:42.015715000 126 000000000000000b-5<-->00:00:00:00:00:02-33
11:20:42.020811000 127 0000000000000008-11<-->00:00:00:00:00:13-3131
11:20:42.020907000 128 0000000000000008-32<-->00:00:00:00:00:28-3131
11:20:42.021036000 129 0000000000000008-21<-->00:00:00:00:00:1d-3131
11:20:42.021171000 130 0000000000000008-1<-->00:00:00:00:00:09-3131
11:20:42.021233000 131 0000000000000008-16<-->00:00:00:00:00:18-3131
11:20:42.021367000 132 0000000000000008-31<-->00:00:00:00:00:27-3131
11:20:42.021489000 133 0000000000000008-22<-->00:00:00:00:00:1e-3131
11:20:42.021570000 134 0000000000000008-23<-->00:00:00:00:00:1f-3131
11:20:42.021611000 135 0000000000000008-28<-->00:00:00:00:00:24-3131
11:20:42.021722000 136 0000000000000008-6<-->00:00:00:00:00:0e-3131
11:20:42.021821000 137 0000000000000008-14<-->00:00:00:00:00:16-3131
11:20:42.021915000 138 0000000000000008-5<-->00:00:00:00:00:0d-3131
11:20:42.021956000 139 0000000000000008-26<-->00:00:00:00:00:22-3131
11:20:42.022091000 140 0000000000000008-7<-->00:00:00:00:00:0f-3131
11:20:42.022133000 141 0000000000000008-29<-->00:00:00:00:00:25-3131
11:20:42.022245000 142 0000000000000008-20<-->00:00:00:00:00:1c-3131
11:20:42.022322000 143 0000000000000008-8<-->00:00:00:00:00:10-3131
11:20:42.022406000 144 0000000000000008-12<-->00:00:00:00:00:14-3131
11:20:42.022437000 145 0000000000000008-9<-->00:00:00:00:00:11-3131
11:20:42.022511000 146 0000000000000008-4<-->00:00:00:00:00:0c-3131
11:20:42.022511000 147 0000000000000008-30<-->00:00:00:00:00:26-3131
11:20:42.024031000 148 0000000000000012-9<-->00:00:00:00:00:06-3130
11:20:42.024107000 149 0000000000000012-10<-->00:00:00:00:00:07-3130
11:20:42.024218000 150 0000000000000012-7<-->00:00:00:00:00:04-3130
11:20:42.024245000 151 0000000000000012-5<-->00:00:00:00:00:02-3130
11:20:42.024293000 152 0000000000000012-11<-->00:00:00:00:00:08-3130
11:20:42.028505000 153 0000000000000005-11<-->00:00:00:00:00:13-38
11:20:42.028645000 154 0000000000000005-32<-->00:00:00:00:00:28-38
11:20:42.028767000 155 0000000000000005-21<-->00:00:00:00:00:1d-38
11:20:42.028888000 156 0000000000000005-1<-->00:00:00:00:00:09-38
11:20:42.029023000 157 0000000000000005-16<-->00:00:00:00:00:18-38
11:20:42.029195000 158 0000000000000005-31<-->00:00:00:00:00:27-38
11:20:42.029287000 159 0000000000000005-22<-->00:00:00:00:00:1e-38
11:20:42.029406000 160 0000000000000005-23<-->00:00:00:00:00:1f-38
11:20:42.029528000 161 0000000000000005-28<-->00:00:00:00:00:24-38
11:20:42.029668000 162 0000000000000005-6<-->00:00:00:00:00:0e-38
11:20:42.029798000 163 0000000000000005-14<-->00:00:00:00:00:16-38
11:20:42.029917000 164 0000000000000005-5<-->00:00:00:00:00:0d-38
11:20:42.030057000 165 0000000000000005-26<-->00:00:00:00:00:22-38
11:20:42.030175000 166 0000000000000005-7<-->00:00:00:00:00:0f-38
11:20:42.030291000 167 0000000000000005-29<-->00:00:00:00:00:25-38
11:20:42.030416000 168 0000000000000005-20<-->00:00:00:00:00:1c-38
11:20:42.030532000 169 0000000000000005-8<-->00:00:00:00:00:10-38
11:20:42.030655000 170 0000000000000005-12<-->00:00:00:00:00:14-38
11:20:42.030771000 171 0000000000000005-9<-->00:00:00:00:00:11-38
11:20:42.030891000 172 0000000000000005-4<-->00:00:00:00:00:0c-38
11:20:42.031012000 173 0000000000000005-30<-->00:00:00:00:00:26-38
11:20:42.034245000 174 0000000000000019-9<-->00:00:00:00:00:06-3137
11:20:42.034285000 175 0000000000000019-10<-->00:00:00:00:00:07-3137
11:20:42.034370000 176 0000000000000019-7<-->00:00:00:00:00:04-3137
11:20:42.034441000 177 0000000000000019-5<-->00:00:00:00:00:02-3137
11:20:42.034518000 178 0000000000000019-11<-->00:00:00:00:00:08-3137
11:20:42.039509000 179 000000000000000a-9<-->00:00:00:00:00:06-32
11:20:42.039606000 180 000000000000000a-10<-->00:00:00:00:00:07-32
11:20:42.039694000 181 000000000000000a-7<-->00:00:00:00:00:04-32
11:20:42.039879000 182 000000000000000a-5<-->00:00:00:00:00:02-32
11:20:42.039971000 183 000000000000000a-11<-->00:00:00:00:00:08-32
11:20:42.046125000 184 0000000000000017-9<-->00:00:00:00:00:06-3135
11:20:42.046237000 185 0000000000000017-10<-->00:00:00:00:00:07-3135
11:20:42.046330000 186 0000000000000017-7<-->00:00:00:00:00:04-3135
11:20:42.046420000 187 0000000000000017-5<-->00:00:00:00:00:02-3135
11:20:42.046556000 188 0000000000000017-11<-->00:00:00:00:00:08-3135
11:20:42.054094000 189 000000000000001a-9<-->00:00:00:00:00:06-3138
11:20:42.054142000 190 000000000000001a-10<-->00:00:00:00:00:07-3138
11:20:42.054171000 191 000000000000001a-7<-->00:00:00:00:00:04-3138
11:20:42.054208000 192 000000000000001a-5<-->00:00:00:00:00:02-3138
11:20:42.054251000 193 000000000000001a-11<-->00:00:00:00:00:08-3138
11:20:42.057807000 194 0000000000000015-9<-->00:00:00:00:00:06-3133
11:20:42.057856000 195 0000000000000015-10<-->00:00:00:00:00:07-3133
11:20:42.057898000 196 0000000000000015-7<-->00:00:00:00:00:04-3133
11:20:42.057921000 197 0000000000000015-5<-->00:00:00:00:00:02-3133
11:20:42.057964000 198 0000000000000015-11<-->00:00:00:00:00:08-3133
11:20:42.061393000 199 0000000000000020-9<-->00:00:00:00:00:06-3234
11:20:42.061415000 200 0000000000000020-10<-->00:00:00:00:00:07-3234
11:20:42.061477000 201 0000000000000020-7<-->00:00:00:00:00:04-3234
11:20:42.061498000 202 0000000000000020-5<-->00:00:00:00:00:02-3234
11:20:42.061538000 203 0000000000000020-11<-->00:00:00:00:00:08-3234
11:20:42.072656000 204 0000000000000021-9<-->00:00:00:00:00:06-3235
11:20:42.072746000 205 0000000000000021-10<-->00:00:00:00:00:07-3235
11:20:42.072857000 206 0000000000000021-5<-->00:00:00:00:00:02-3235
11:20:42.072949000 207 0000000000000021-11<-->00:00:00:00:00:08-3235
11:20:42.078798000 208 0000000000000013-9<-->00:00:00:00:00:06-3131
11:20:42.078905000 209 0000000000000013-10<-->00:00:00:00:00:07-3131
11:20:42.079045000 210 0000000000000013-7<-->00:00:00:00:00:04-3131
11:20:42.079090000 211 0000000000000013-5<-->00:00:00:00:00:02-3131
11:20:42.079181000 212 0000000000000013-11<-->00:00:00:00:00:08-3131
11:20:42.082617000 213 000000000000001b-9<-->00:00:00:00:00:06-3139
11:20:42.082697000 214 000000000000001b-10<-->00:00:00:00:00:07-3139
11:20:42.082739000 215 000000000000001b-7<-->00:00:00:00:00:04-3139
11:20:42.082793000 216 000000000000001b-5<-->00:00:00:00:00:02-3139
11:20:42.082868000 217 000000000000001b-11<-->00:00:00:00:00:08-3139
11:20:42.087215000 218 0000000000000006-21<-->00:00:00:00:00:1d-39
11:20:42.087419000 219 0000000000000006-1<-->00:00:00:00:00:09-39
11:20:42.087603000 220 0000000000000006-16<-->00:00:00:00:00:18-39
11:20:42.087821000 221 0000000000000006-31<-->00:00:00:00:00:27-39
11:20:42.087963000 222 0000000000000006-22<-->00:00:00:00:00:1e-39
11:20:42.088151000 223 0000000000000006-23<-->00:00:00:00:00:1f-39
11:20:42.088336000 224 0000000000000006-28<-->00:00:00:00:00:24-39
11:20:42.088503000 225 0000000000000006-6<-->00:00:00:00:00:0e-39
11:20:42.088694000 226 0000000000000006-14<-->00:00:00:00:00:16-39
11:20:42.088877000 227 0000000000000006-5<-->00:00:00:00:00:0d-39
11:20:42.089083000 228 0000000000000006-26<-->00:00:00:00:00:22-39
11:20:42.089273000 229 0000000000000006-7<-->00:00:00:00:00:0f-39
11:20:42.089461000 230 0000000000000006-29<-->00:00:00:00:00:25-39
11:20:42.089604000 231 0000000000000006-20<-->00:00:00:00:00:1c-39
11:20:42.089722000 232 0000000000000006-8<-->00:00:00:00:00:10-39
11:20:42.091962000 233 0000000000000001-21<-->00:00:00:00:00:1d-34
11:20:42.092119000 234 0000000000000001-1<-->00:00:00:00:00:09-34
11:20:42.092247000 235 0000000000000001-16<-->00:00:00:00:00:18-34
11:20:42.092379000 236 0000000000000001-31<-->00:00:00:00:00:27-34
11:20:42.092503000 237 0000000000000001-22<-->00:00:00:00:00:1e-34
11:20:42.092649000 238 0000000000000001-23<-->00:00:00:00:00:1f-34
11:20:42.092770000 239 0000000000000001-28<-->00:00:00:00:00:24-34
11:20:42.092905000 240 0000000000000001-6<-->00:00:00:00:00:0e-34
11:20:42.093054000 241 0000000000000001-14<-->00:00:00:00:00:16-34
11:20:42.093181000 242 0000000000000001-5<-->00:00:00:00:00:0d-34
11:20:42.093301000 243 0000000000000001-26<-->00:00:00:00:00:22-34
11:20:42.093420000 244 0000000000000001-7<-->00:00:00:00:00:0f-34
11:20:42.093544000 245 0000000000000001-29<-->00:00:00:00:00:25-34
11:20:42.093667000 246 0000000000000001-20<-->00:00:00:00:00:1c-34
11:20:42.093790000 247 0000000000000001-8<-->00:00:00:00:00:10-34
11:20:42.093909000 248 0000000000000001-12<-->00:00:00:00:00:14-34
11:20:42.094031000 249 0000000000000001-9<-->00:00:00:00:00:11-34
11:20:42.094152000 250 0000000000000001-4<-->00:00:00:00:00:0c-34
11:20:42.094278000 251 0000000000000001-30<-->00:00:00:00:00:26-34
11:20:42.094398000 252 0000000000000001-17<-->00:00:00:00:00:19-34
11:20:42.094522000 253 0000000000000001-2<-->00:00:00:00:00:0a-34
11:20:42.094640000 254 0000000000000001-15<-->00:00:00:00:00:17-34
11:20:42.094761000 255 0000000000000001-18<-->00:00:00:00:00:1a-34
11:20:42.094884000 256 0000000000000001-13<-->00:00:00:00:00:15-34
11:20:42.095000000 257 0000000000000001-24<-->00:00:00:00:00:20-34
11:20:42.095126000 258 0000000000000001-27<-->00:00:00:00:00:23-34
11:20:42.095245000 259 0000000000000001-25<-->00:00:00:00:00:21-34
11:20:42.095480000 260 000000000000001d-10<-->00:00:00:00:00:07-3231
11:20:42.095562000 261 000000000000001d-7<-->00:00:00:00:00:04-3231
11:20:42.095621000 262 000000000000001d-5<-->00:00:00:00:00:02-3231
11:20:42.095721000 263 000000000000001d-11<-->00:00:00:00:00:08-3231
11:20:42.096698000 264 0000000000000006-12<-->00:00:00:00:00:14-39
11:20:42.096698000 265 0000000000000006-9<-->00:00:00:00:00:11-39
11:20:42.096698000 266 0000000000000006-4<-->00:00:00:00:00:0c-39
11:20:42.096698000 267 0000000000000006-30<-->00:00:00:00:00:26-39
11:20:42.096698000 268 0000000000000006-17<-->00:00:00:00:00:19-39
11:20:42.096698000 269 0000000000000006-2<-->00:00:00:00:00:0a-39
11:20:42.096698000 270 0000000000000006-15<-->00:00:00:00:00:17-39
11:20:42.096698000 271 0000000000000006-18<-->00:00:00:00:00:1a-39
11:20:42.096698000 272 0000000000000006-13<-->00:00:00:00:00:15-39
11:20:42.096698000 273 0000000000000006-24<-->00:00:00:00:00:20-39
11:20:42.096698000 274 0000000000000006-27<-->00:00:00:00:00:23-39
11:20:42.096698000 275 0000000000000006-25<-->00:00:00:00:00:21-39
11:20:42.099185000 276 0000000000000003-1<-->00:00:00:00:00:09-36
11:20:42.099339000 277 0000000000000003-16<-->00:00:00:00:00:18-36
11:20:42.099448000 278 0000000000000003-31<-->00:00:00:00:00:27-36
11:20:42.099529000 279 0000000000000003-22<-->00:00:00:00:00:1e-36
11:20:42.099626000 280 0000000000000003-23<-->00:00:00:00:00:1f-36
11:20:42.099713000 281 0000000000000003-28<-->00:00:00:00:00:24-36
11:20:42.099801000 282 0000000000000003-6<-->00:00:00:00:00:0e-36
11:20:42.099930000 283 0000000000000003-14<-->00:00:00:00:00:16-36
11:20:42.100031000 284 0000000000000003-5<-->00:00:00:00:00:0d-36
11:20:42.100106000 285 0000000000000003-26<-->00:00:00:00:00:22-36
11:20:42.100223000 286 0000000000000003-7<-->00:00:00:00:00:0f-36
11:20:42.100369000 287 0000000000000003-29<-->00:00:00:00:00:25-36
11:20:42.100440000 288 0000000000000003-20<-->00:00:00:00:00:1c-36
11:20:42.100551000 289 0000000000000003-8<-->00:00:00:00:00:10-36
11:20:42.100616000 290 0000000000000003-12<-->00:00:00:00:00:14-36
11:20:42.100737000 291 0000000000000003-9<-->00:00:00:00:00:11-36
11:20:42.100856000 292 0000000000000003-4<-->00:00:00:00:00:0c-36
11:20:42.100996000 293 0000000000000003-30<-->00:00:00:00:00:26-36
11:20:42.101123000 294 0000000000000003-17<-->00:00:00:00:00:19-36
11:20:42.101250000 295 0000000000000003-2<-->00:00:00:00:00:0a-36
11:20:42.101378000 296 0000000000000003-15<-->00:00:00:00:00:17-36
11:20:42.101497000 297 0000000000000003-18<-->00:00:00:00:00:1a-36
11:20:42.101614000 298 0000000000000003-13<-->00:00:00:00:00:15-36
11:20:42.101736000 299 0000000000000003-24<-->00:00:00:00:00:20-36
11:20:42.101873000 300 0000000000000003-27<-->00:00:00:00:00:23-36
11:20:42.101998000 301 0000000000000003-25<-->00:00:00:00:00:21-36
11:20:42.102257000 302 0000000000000009-10<-->00:00:00:00:00:07-31
11:20:42.102472000 303 0000000000000009-5<-->00:00:00:00:00:02-31
11:20:42.102561000 304 0000000000000009-11<-->00:00:00:00:00:08-31
11:20:42.106128000 305 0000000000000007-16<-->00:00:00:00:00:18-3130
11:20:42.106378000 306 0000000000000007-31<-->00:00:00:00:00:27-3130
11:20:42.106521000 307 0000000000000007-22<-->00:00:00:00:00:1e-3130
11:20:42.106710000 308 0000000000000007-23<-->00:00:00:00:00:1f-3130
11:20:42.106898000 309 0000000000000007-28<-->00:00:00:00:00:24-3130
11:20:42.107069000 310 0000000000000007-6<-->00:00:00:00:00:0e-3130
11:20:42.107246000 311 0000000000000007-14<-->00:00:00:00:00:16-3130
11:20:42.107426000 312 0000000000000007-5<-->00:00:00:00:00:0d-3130
11:20:42.107610000 313 0000000000000007-26<-->00:00:00:00:00:22-3130
11:20:42.107792000 314 0000000000000007-7<-->00:00:00:00:00:0f-3130
11:20:42.107967000 315 0000000000000007-29<-->00:00:00:00:00:25-3130
11:20:42.108087000 316 0000000000000007-20<-->00:00:00:00:00:1c-3130
11:20:42.108211000 317 0000000000000007-8<-->00:00:00:00:00:10-3130
11:20:42.108332000 318 0000000000000007-12<-->00:00:00:00:00:14-3130
11:20:42.108461000 319 0000000000000007-9<-->00:00:00:00:00:11-3130
11:20:42.108582000 320 0000000000000007-4<-->00:00:00:00:00:0c-3130
11:20:42.108708000 321 0000000000000007-30<-->00:00:00:00:00:26-3130
11:20:42.108874000 322 0000000000000007-17<-->00:00:00:00:00:19-3130
11:20:42.108962000 323 0000000000000007-2<-->00:00:00:00:00:0a-3130
11:20:42.109143000 324 0000000000000007-15<-->00:00:00:00:00:17-3130
11:20:42.109233000 325 0000000000000007-18<-->00:00:00:00:00:1a-3130
11:20:42.109388000 326 0000000000000007-13<-->00:00:00:00:00:15-3130
11:20:42.109480000 327 0000000000000007-24<-->00:00:00:00:00:20-3130
11:20:42.109599000 328 0000000000000007-27<-->00:00:00:00:00:23-3130
11:20:42.109750000 329 0000000000000007-25<-->00:00:00:00:00:21-3130
11:20:42.111703000 330 0000000000000018-7<-->00:00:00:00:00:04-3136
11:20:42.111791000 331 0000000000000018-5<-->00:00:00:00:00:02-3136
11:20:42.111864000 332 0000000000000018-11<-->00:00:00:00:00:08-3136
11:20:42.115604000 333 0000000000000004-31<-->00:00:00:00:00:27-37
11:20:42.115723000 334 0000000000000004-22<-->00:00:00:00:00:1e-37
11:20:42.115766000 335 0000000000000004-23<-->00:00:00:00:00:1f-37
11:20:42.116016000 336 0000000000000004-28<-->00:00:00:00:00:24-37
11:20:42.116016000 337 0000000000000004-6<-->00:00:00:00:00:0e-37
11:20:42.116016000 338 0000000000000004-14<-->00:00:00:00:00:16-37
11:20:42.116016000 339 0000000000000004-5<-->00:00:00:00:00:0d-37
11:20:42.116016000 340 0000000000000004-26<-->00:00:00:00:00:22-37
11:20:42.116016000 341 0000000000000004-7<-->00:00:00:00:00:0f-37
11:20:42.116016000 342 0000000000000004-29<-->00:00:00:00:00:25-37
11:20:42.116016000 343 0000000000000004-20<-->00:00:00:00:00:1c-37
11:20:42.116016000 344 0000000000000004-8<-->00:00:00:00:00:10-37
11:20:42.116016000 345 0000000000000004-12<-->00:00:00:00:00:14-37
11:20:42.116016000 346 0000000000000004-9<-->00:00:00:00:00:11-37
11:20:42.116016000 347 0000000000000004-4<-->00:00:00:00:00:0c-37
11:20:42.116016000 348 0000000000000004-30<-->00:00:00:00:00:26-37
11:20:42.116016000 349 0000000000000004-17<-->00:00:00:00:00:19-37
11:20:42.116016000 350 0000000000000004-2<-->00:00:00:00:00:0a-37
11:20:42.116016000 351 0000000000000004-15<-->00:00:00:00:00:17-37
11:20:42.116016000 352 0000000000000004-18<-->00:00:00:00:00:1a-37
11:20:42.116016000 353 0000000000000004-13<-->00:00:00:00:00:15-37
11:20:42.116016000 354 0000000000000004-24<-->00:00:00:00:00:20-37
11:20:42.116052000 355 0000000000000004-27<-->00:00:00:00:00:23-37
11:20:42.116107000 356 0000000000000004-25<-->00:00:00:00:00:21-37
11:20:42.119246000 357 0000000000000027-9<-->00:00:00:00:00:06-3331
11:20:42.119280000 358 0000000000000027-10<-->00:00:00:00:00:07-3331
11:20:42.119339000 359 0000000000000027-7<-->00:00:00:00:00:04-3331
11:20:42.123236000 360 000000000000001e-5<-->00:00:00:00:00:02-3232
11:20:42.123331000 361 000000000000001e-11<-->00:00:00:00:00:08-3232
11:20:42.127127000 362 000000000000001f-5<-->00:00:00:00:00:02-3233
11:20:42.127189000 363 000000000000001f-11<-->00:00:00:00:00:08-3233
11:20:42.129959000 364 0000000000000024-9<-->00:00:00:00:00:06-3238
11:20:42.130056000 365 0000000000000024-10<-->00:00:00:00:00:07-3238
11:20:42.130087000 366 0000000000000024-7<-->00:00:00:00:00:04-3238
11:20:42.133607000 367 000000000000000e-5<-->00:00:00:00:00:02-36
11:20:42.133688000 368 000000000000000e-11<-->00:00:00:00:00:08-36
11:20:42.136840000 369 0000000000000016-5<-->00:00:00:00:00:02-3134
11:20:42.136956000 370 0000000000000016-11<-->00:00:00:00:00:08-3134
11:20:42.139997000 371 0000000000000002-5<-->00:00:00:00:00:0d-35
