2018-11-21 02:40:17,061;DOCKER-odl;1.651218;1260
2018-11-21 02:40:19,066;DOCKER-odl;1.514799;1260
2018-11-21 02:40:21,073;DOCKER-odl;4.220053;1261
2018-11-21 02:40:23,079;DOCKER-odl;1.496964;1261
2018-11-21 02:40:25,084;DOCKER-odl;1.888388;1261
2018-11-21 02:40:27,090;DOCKER-odl;180.137012;1269
2018-11-21 02:40:29,096;DOCKER-odl;112.930953;1272
2018-11-21 02:40:31,103;DOCKER-odl;265.995826;1281
2018-11-21 02:40:33,108;DOCKER-odl;321.744902;1284
2018-11-21 02:40:35,114;DOCKER-odl;156.971239;1291
2018-11-21 02:40:37,121;DOCKER-odl;364.299957;1294
