stamptime;link_number;link
(02:24:18.687434000, 122);0000000000000052-3<-->0000000000000053-00000002
(02:24:18.687453000, 123);0000000000000052-2<-->0000000000000051-00000003
(02:24:11.411414000, 62);000000000000002c-3<-->000000000000002d-00000002
(02:24:18.690753000, 172);0000000000000039-2<-->0000000000000038-00000003
(02:24:18.686136000, 110);0000000000000058-3<-->0000000000000059-00000002
(02:24:18.691060000, 178);000000000000003f-2<-->000000000000003e-00000003
(02:24:18.690509000, 165);000000000000005d-3<-->000000000000005e-00000002
(02:24:18.686325000, 111);0000000000000047-2<-->0000000000000046-00000003
(02:24:18.690272000, 156);0000000000000051-3<-->0000000000000052-00000002
(02:24:18.690494000, 164);000000000000005d-2<-->000000000000005c-00000003
(02:24:10.420048000, 48);000000000000002d-2<-->000000000000002c-00000003
(02:24:18.691307000, 187);0000000000000038-3<-->0000000000000039-00000002
(02:24:18.690662000, 168);000000000000004b-2<-->000000000000004a-00000003
(02:24:18.690626000, 167);000000000000004f-2<-->000000000000004e-00000003
(02:24:10.381950000, 6);000000000000000d-2<-->000000000000000c-00000003
(02:24:10.419587000, 33);0000000000000018-2<-->0000000000000017-00000003
(02:24:18.691755000, 190);0000000000000035-3<-->0000000000000036-00000002
(02:24:10.418941000, 17);000000000000000f-3<-->0000000000000010-00000002
(02:24:10.418337000, 10);000000000000001c-3<-->000000000000001d-00000002
(02:24:15.924966000, 98);0000000000000002-3<-->0000000000000003-00000002
(02:24:10.418710000, 15);0000000000000008-2<-->0000000000000007-00000003
(02:24:10.419565000, 32);0000000000000018-3<-->0000000000000019-00000002
(02:24:13.074609000, 81);0000000000000009-2<-->0000000000000008-00000003
(02:24:10.419198000, 20);0000000000000026-3<-->0000000000000027-00000002
(02:24:18.690383000, 159);0000000000000055-2<-->0000000000000054-00000003
(02:24:11.409978000, 60);0000000000000013-2<-->0000000000000012-00000003
(02:24:18.690424000, 161);0000000000000057-3<-->0000000000000058-00000002
(02:24:18.690006000, 148);0000000000000056-3<-->0000000000000057-00000002
(02:24:10.419381000, 26);0000000000000016-2<-->0000000000000015-00000003
(02:24:18.690123000, 150);0000000000000061-3<-->0000000000000062-00000002
(02:24:13.271195000, 85);000000000000001e-3<-->000000000000001f-00000002
(02:24:12.826246000, 78);0000000000000027-3<-->0000000000000028-00000002
(02:24:18.689856000, 145);0000000000000033-2<-->0000000000000034-00000002
(02:24:18.688179000, 130);0000000000000038-2<-->0000000000000037-00000003
(02:24:10.419242000, 21);0000000000000029-3<-->000000000000002a-00000002
(02:24:18.691814000, 192);000000000000003a-2<-->0000000000000039-00000003
(02:24:10.419032000, 18);0000000000000022-2<-->0000000000000021-00000003
(02:24:18.690979000, 176);0000000000000041-3<-->0000000000000042-00000002
(02:24:10.460369000, 52);0000000000000022-3<-->0000000000000023-00000002
(02:24:18.691736000, 189);0000000000000035-2<-->0000000000000034-00000003
(02:24:10.419983000, 46);0000000000000014-3<-->0000000000000015-00000002
(02:24:18.690769000, 173);0000000000000039-3<-->000000000000003a-00000002
(02:24:18.689052000, 134);000000000000004e-3<-->000000000000004f-00000002
(02:24:10.420016000, 47);0000000000000021-2<-->0000000000000020-00000003
(02:24:18.691220000, 184);000000000000004d-3<-->000000000000004e-00000002
(02:24:10.419153000, 19);0000000000000026-2<-->0000000000000025-00000003
(02:24:18.684860000, 99);0000000000000064-2<-->0000000000000063-00000003
(02:24:18.694279000, 195);000000000000005e-3<-->000000000000005f-00000002
(02:24:10.467829000, 54);0000000000000010-3<-->0000000000000011-00000002
(02:24:18.689194000, 137);0000000000000054-3<-->0000000000000055-00000002
(02:24:14.172591000, 88);0000000000000031-2<-->0000000000000030-00000003
(02:24:10.418649000, 13);000000000000000a-3<-->000000000000000b-00000002
(02:24:10.381678000, 3);0000000000000023-2<-->0000000000000022-00000003
(02:24:18.689741000, 143);0000000000000036-3<-->0000000000000037-00000002
(02:24:11.409107000, 59);000000000000001b-2<-->000000000000001a-00000003
(02:24:10.419760000, 39);0000000000000013-3<-->0000000000000014-00000002
(02:24:10.419357000, 25);0000000000000016-3<-->0000000000000017-00000002
(02:24:18.689514000, 141);0000000000000048-3<-->0000000000000049-00000002
(02:24:10.419697000, 37);0000000000000030-3<-->0000000000000031-00000002
(02:24:18.685536000, 105);0000000000000042-2<-->0000000000000041-00000003
(02:24:14.222529000, 89);000000000000002f-3<-->0000000000000030-00000002
(02:24:18.690439000, 162);0000000000000057-2<-->0000000000000056-00000003
(02:24:14.974074000, 94);0000000000000025-2<-->0000000000000024-00000003
(02:24:10.419623000, 34);000000000000002e-3<-->000000000000002f-00000002
(02:24:18.689314000, 138);000000000000003b-2<-->000000000000003a-00000003
(02:24:18.690608000, 166);000000000000004f-3<-->0000000000000050-00000002
(02:24:12.802941000, 71);0000000000000004-3<-->0000000000000005-00000002
(02:24:10.381816000, 4);000000000000000e-2<-->000000000000000d-00000003
(02:24:18.685036000, 101);000000000000005a-2<-->0000000000000059-00000003
(02:24:12.872086000, 79);0000000000000009-3<-->000000000000000a-00000002
(02:24:18.691271000, 186);000000000000003d-3<-->000000000000003e-00000002
(02:24:18.689073000, 135);000000000000004e-2<-->000000000000004d-00000003
(02:24:18.690468000, 163);0000000000000059-2<-->0000000000000058-00000003
(02:24:18.691631000, 188);000000000000005f-2<-->000000000000005e-00000003
(02:24:10.419270000, 22);0000000000000005-3<-->0000000000000006-00000002
(02:24:18.687260000, 118);000000000000005a-3<-->000000000000005b-00000002
(02:24:12.873245000, 80);0000000000000021-3<-->0000000000000022-00000002
(02:24:10.417988000, 9);000000000000001a-2<-->0000000000000019-00000003
(02:24:11.679578000, 66);0000000000000017-2<-->0000000000000016-00000003
(02:24:18.690257000, 155);0000000000000051-2<-->0000000000000050-00000003
(02:24:11.476913000, 64);000000000000000f-2<-->000000000000000e-00000003
(02:24:18.691246000, 185);0000000000000049-2<-->0000000000000048-00000003
(02:24:18.687335000, 120);0000000000000050-3<-->0000000000000051-00000002
(02:24:13.821844000, 87);0000000000000017-3<-->0000000000000018-00000002
(02:24:13.121488000, 83);0000000000000010-2<-->000000000000000f-00000003
(02:24:11.534809000, 65);000000000000000d-3<-->000000000000000e-00000002
(02:24:18.688464000, 131);000000000000005f-3<-->0000000000000060-00000002
(02:24:10.419527000, 31);0000000000000012-2<-->0000000000000011-00000003
