stamptime;link_number;link
(21:11:05.211815000, 7);0000000000000001-12<-->000000000000000d-00000002
(21:11:06.227245000, 67);000000000000002b-4<-->000000000000002f-00000002
(21:11:05.693977000, 30);0000000000000021-2<-->0000000000000016-0000000b
(21:11:08.931553000, 113);0000000000000055-8<-->000000000000005d-00000002
(21:11:06.230391000, 97);000000000000002b-10<-->0000000000000035-00000002
(21:11:06.136961000, 42);0000000000000019-2<-->0000000000000016-00000003
(21:11:05.641593000, 24);0000000000000002-2<-->0000000000000001-00000001
(21:11:05.637800000, 21);0000000000000009-2<-->0000000000000001-00000008
(21:11:08.991832000, 183);0000000000000040-2<-->0000000000000042-00000002
(21:11:05.694364000, 32);0000000000000028-2<-->0000000000000016-00000012
(21:11:05.694150000, 31);0000000000000020-2<-->0000000000000016-0000000a
(21:11:06.116795000, 35);0000000000000016-11<-->0000000000000021-00000002
(21:11:06.227181000, 62);000000000000002b-13<-->0000000000000038-00000002
(21:11:08.932424000, 123);0000000000000067-2<-->0000000000000055-00000012
(21:11:05.641626000, 25);0000000000000001-17<-->0000000000000012-00000002
(21:11:06.230353000, 94);000000000000002b-12<-->0000000000000037-00000002
(21:11:05.223044000, 12);0000000000000001-20<-->0000000000000015-00000002
(21:11:06.227772000, 69);000000000000003d-2<-->000000000000002b-00000012
(21:11:06.116832000, 36);0000000000000016-4<-->000000000000001a-00000002
(21:11:08.938029000, 138);0000000000000055-20<-->0000000000000069-00000002
(21:11:08.991844000, 184);0000000000000040-8<-->0000000000000048-00000002
(21:11:05.211802000, 6);0000000000000001-11<-->000000000000000c-00000002
(21:11:08.938714000, 141);0000000000000059-2<-->0000000000000055-00000004
(21:11:06.228513000, 75);000000000000003b-2<-->000000000000002b-00000010
(21:11:07.229346000, 106);000000000000000d-2<-->0000000000000001-0000000c
(21:11:05.625759000, 14);0000000000000001-13<-->000000000000000e-00000002
(21:11:09.471220000, 190);0000000000000029-2<-->0000000000000016-00000013
(21:11:08.938042000, 139);0000000000000055-2<-->0000000000000057-00000002
(21:11:08.941064000, 161);0000000000000053-2<-->0000000000000040-00000013
(21:11:06.138793000, 56);0000000000000016-20<-->000000000000002a-00000002
