2018-10-07 01:42:29,941;2-CBENCH-pox;16;500;1802.20
2018-10-07 01:42:41,552;2-CBENCH-pox;16;500;1782.40
2018-10-07 01:42:53,162;2-CBENCH-pox;16;500;1781.20
2018-10-07 01:43:04,772;2-CBENCH-pox;16;500;1668.40
2018-10-07 01:43:16,382;2-CBENCH-pox;16;500;1794.59
2018-10-07 01:43:27,992;2-CBENCH-pox;16;500;1776.20
2018-10-07 01:43:39,602;2-CBENCH-pox;16;500;1773.79
2018-10-07 01:43:51,212;2-CBENCH-pox;16;500;1673.60
2018-10-07 01:44:02,822;2-CBENCH-pox;16;500;1767.00
2018-10-07 01:44:14,428;2-CBENCH-pox;16;500;1702.60
